Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
PHX,2014-04-11,L,Away,SAS112-104PHX,0.476,39,82,0.346,9,26,0.895,17,19,48,10,38,18,7,1,20,17,104
LAL,2014-04-11,L,Home,GSW112-95LAL,0.393,35,89,0.321,9,28,0.800,16,20,42,8,34,23,10,2,15,12,95
DET,2014-04-11,L,Away,CHI106-98DET,0.465,40,86,0.294,5,17,0.565,13,23,45,15,30,12,7,2,11,21,98
GSW,2014-04-11,W,Away,LAL95-112GSW,0.489,45,92,0.520,13,25,0.692,9,13,57,12,45,27,12,5,18,17,112
CHA,2014-04-11,L,Away,BOS106-103CHA,0.506,44,87,0.389,7,18,0.667,8,12,34,7,27,33,12,4,12,20,103
BOS,2014-04-11,W,Home,CHA103-106BOS,0.519,41,79,0.478,11,23,1.000,13,13,37,7,30,22,7,3,20,16,106
ATL,2014-04-11,W,Away,BKN88-93ATL,0.456,36,79,0.053,1,19,0.952,20,21,44,9,35,17,5,9,13,20,93
BKN,2014-04-11,L,Home,ATL93-88BKN,0.425,34,80,0.273,6,22,0.560,14,25,38,9,29,22,9,3,15,21,88
MIA,2014-04-11,W,Home,IND86-98MIA,0.467,35,75,0.375,6,16,0.786,22,28,40,11,29,14,10,4,9,22,98
CHI,2014-04-11,W,Home,DET98-106CHI,0.494,40,81,0.263,5,19,0.913,21,23,39,9,30,27,6,7,12,19,106
UTA,2014-04-12,L,Away,DEN101-94UTA,0.430,34,79,0.154,2,13,0.750,24,32,39,8,31,20,13,6,14,23,94
PHI,2014-04-12,L,Away,CHA111-105PHI,0.441,41,93,0.200,5,25,0.692,18,26,40,11,29,18,8,1,9,30,105
CHA,2014-04-12,W,Home,PHI105-111CHA,0.542,39,72,0.368,7,19,0.634,26,41,41,9,32,23,3,9,15,22,111
MIL,2014-04-12,L,Away,WAS104-91MIL,0.471,32,68,0.625,5,8,0.647,22,34,42,13,29,20,5,3,20,16,91
WAS,2014-04-12,W,Home,MIL91-104WAS,0.476,40,84,0.364,8,22,0.842,16,19,36,8,28,25,7,5,11,23,104
DEN,2014-04-12,W,Home,UTA94-101DEN,0.417,35,84,0.318,7,22,0.828,24,29,52,14,38,23,5,5,18,26,101
DAL,2014-04-12,W,Home,PHX98-101DAL,0.494,39,79,0.458,11,24,0.800,12,15,42,9,33,21,11,5,19,18,101
LAC,2014-04-12,W,Home,SAC101-117LAC,0.506,41,81,0.474,9,19,0.722,26,36,43,10,33,31,6,8,11,26,117
MIA,2014-04-12,L,Away,ATL98-85MIA,0.479,35,73,0.240,6,25,0.474,9,19,44,6,38,18,5,5,20,20,85
ATL,2014-04-12,W,Home,MIA85-98ATL,0.462,36,78,0.455,10,22,0.842,16,19,38,5,33,24,13,2,13,22,98
SAC,2014-04-12,L,Away,LAC117-101SAC,0.427,35,82,0.444,4,9,0.818,27,33,38,12,26,21,5,4,10,26,101
HOU,2014-04-12,W,Home,NOP104-111HOU,0.473,35,74,0.370,10,27,0.795,31,39,36,6,30,23,10,8,13,19,111
NOP,2014-04-12,L,Away,HOU111-104NOP,0.443,39,88,0.409,9,22,0.810,17,21,39,8,31,20,7,8,11,26,104
BOS,2014-04-12,W,Away,CLE99-111BOS,0.467,42,90,0.400,12,30,0.833,15,18,47,7,40,27,5,5,11,24,111
CLE,2014-04-12,L,Home,BOS111-99CLE,0.411,37,90,0.278,5,18,0.667,20,30,49,15,34,22,2,2,12,20,99
PHX,2014-04-12,L,Away,DAL101-98PHX,0.462,36,78,0.471,8,17,0.783,18,23,41,12,29,14,16,4,18,18,98
SAC,2014-04-13,W,Home,MIN103-106SAC,0.500,41,82,0.353,6,17,0.667,18,27,47,8,39,25,6,6,15,23,106
MIN,2014-04-13,L,Away,SAC106-103MIN,0.398,35,88,0.318,7,22,0.867,26,30,41,10,31,26,6,5,10,20,103
IND,2014-04-13,W,Home,OKC97-102IND,0.528,38,72,0.450,9,20,0.739,17,23,46,10,36,23,3,4,23,21,102
OKC,2014-04-13,L,Away,IND102-97OKC,0.429,36,84,0.250,7,28,0.947,18,19,32,8,24,21,12,4,9,24,97
POR,2014-04-13,W,Home,GSW117-119POR,0.500,43,86,0.417,10,24,0.719,23,32,46,7,39,26,7,3,14,12,119
GSW,2014-04-13,L,Away,POR119-117GSW,0.484,44,91,0.459,17,37,0.750,12,16,38,6,32,22,10,0,15,27,117
BKN,2014-04-13,W,Home,ORL88-97BKN,0.466,34,73,0.414,12,29,0.739,17,23,43,14,29,23,11,5,23,16,97
DET,2014-04-13,L,Home,TOR116-107DET,0.417,35,84,0.250,5,20,0.667,32,48,55,21,34,25,6,4,15,29,107
ORL,2014-04-13,L,Away,BKN97-88ORL,0.473,35,74,0.400,8,20,0.714,10,14,31,8,23,22,13,2,20,23,88
NYK,2014-04-13,W,Home,CHI89-100NYK,0.457,37,81,0.360,9,25,0.810,17,21,36,7,29,16,9,5,9,25,100
CHI,2014-04-13,L,Away,NYK100-89CHI,0.392,29,74,0.273,6,22,0.781,25,32,45,12,33,23,4,1,16,19,89
MEM,2014-04-13,W,Away,LAL90-102MEM,0.477,42,88,0.533,8,15,0.769,10,13,52,16,36,29,10,7,17,12,102
LAL,2014-04-13,L,Home,MEM102-90LAL,0.438,35,80,0.407,11,27,0.818,9,11,32,5,27,29,9,5,17,15,90
TOR,2014-04-13,W,Away,DET107-116TOR,0.481,39,81,0.391,9,23,0.829,29,35,40,8,32,22,8,6,10,35,116
OKC,2014-04-14,L,Away,NOP101-89OKC,0.403,31,77,0.281,9,32,0.818,18,22,43,11,32,21,6,4,18,22,89
NOP,2014-04-14,W,Home,OKC89-101NOP,0.443,35,79,0.310,9,29,0.733,22,30,39,10,29,19,8,5,10,18,101
TOR,2014-04-14,W,Home,MIL100-110TOR,0.469,38,81,0.438,14,32,0.769,20,26,46,15,31,25,11,0,14,22,110
WAS,2014-04-14,W,Home,MIA93-114WAS,0.590,46,78,0.483,14,29,0.533,8,15,42,8,34,36,9,3,17,19,114
MIA,2014-04-14,L,Away,WAS114-93MIA,0.450,36,80,0.259,7,27,0.875,14,16,31,5,26,23,11,3,13,15,93
CHA,2014-04-14,W,Away,ATL93-95CHA,0.438,35,80,0.240,6,25,0.613,19,31,48,12,36,27,3,2,10,20,95
ATL,2014-04-14,L,Home,CHA95-93ATL,0.430,34,79,0.267,8,30,0.739,17,23,39,5,34,27,6,3,8,21,93
LAL,2014-04-14,W,Away,UTA104-119LAL,0.549,45,82,0.417,10,24,0.864,19,22,36,9,27,31,11,6,13,16,119
UTA,2014-04-14,L,Home,LAL119-104UTA,0.519,42,81,0.316,6,19,0.700,14,20,37,9,28,25,5,4,18,16,104
MIL,2014-04-14,L,Away,TOR110-100MIL,0.521,38,73,0.600,6,10,0.692,18,26,32,6,26,21,7,3,16,21,100
SAS,2014-04-14,L,Away,HOU104-98SAS,0.438,39,89,0.235,4,17,0.889,16,18,43,8,35,24,3,2,6,23,98
HOU,2014-04-14,W,Home,SAS98-104HOU,0.447,38,85,0.182,4,22,0.828,24,29,50,11,39,18,4,2,6,16,104
PHI,2014-04-14,W,Home,BOS108-113PHI,0.544,43,79,0.250,3,12,0.632,24,38,42,9,33,25,10,8,14,21,113
GSW,2014-04-14,W,Home,MIN120-130GSW,0.485,49,101,0.405,15,37,0.895,17,19,51,19,32,31,13,4,15,27,130
MIN,2014-04-14,L,Away,GSW130-120MIN,0.531,43,81,0.533,8,15,0.788,26,33,43,10,33,37,7,3,21,16,120
BOS,2014-04-14,L,Away,PHI113-108BOS,0.465,40,86,0.375,9,24,0.731,19,26,40,12,28,26,8,4,19,23,108
ORL,2014-04-14,L,Away,CHI108-95ORL,0.500,36,72,0.467,7,15,0.842,16,19,32,4,28,26,4,6,20,27,95
CHI,2014-04-14,W,Home,ORL95-108CHI,0.506,39,77,0.385,5,13,0.781,25,32,36,8,28,27,8,3,9,19,108
PHX,2014-04-14,L,Home,MEM97-91PHX,0.475,38,80,0.192,5,26,0.714,10,14,30,8,22,15,12,6,12,20,91
MEM,2014-04-14,W,Away,PHX91-97MEM,0.519,40,77,0.400,6,15,0.733,11,15,42,10,32,20,5,1,19,18,97
NYK,2014-04-15,W,Away,BKN98-109NYK,0.478,32,67,0.524,11,21,0.850,34,40,36,8,28,15,11,5,16,28,109
BKN,2014-04-15,L,Home,NYK109-98BKN,0.440,33,75,0.400,10,25,0.710,22,31,38,12,26,25,10,1,20,26,98
LAC,2014-04-15,W,Home,DEN105-117LAC,0.530,44,83,0.375,9,24,0.667,20,30,41,7,34,29,11,4,15,21,117
DEN,2014-04-15,L,Away,LAC117-105DEN,0.427,35,82,0.276,8,29,0.900,27,30,43,13,30,20,10,4,19,26,105
MIN,2014-04-16,L,Home,UTA136-130MIN,0.412,40,97,0.320,8,25,0.778,42,54,45,13,32,24,12,5,15,24,130
PHX,2014-04-16,W,Away,SAC99-104PHX,0.465,40,86,0.400,8,20,0.727,16,22,40,7,33,16,9,5,11,21,104
SAC,2014-04-16,L,Home,PHX104-99SAC,0.430,37,86,0.211,4,19,0.700,21,30,54,13,41,19,8,3,17,20,99
DAL,2014-04-16,L,Away,MEM106-105DAL,0.478,44,92,0.267,8,30,0.818,9,11,39,15,24,22,11,4,13,23,105
MEM,2014-04-16,W,Home,DAL105-106MEM,0.489,43,88,0.250,5,20,0.600,15,25,48,20,28,25,7,1,17,16,106
DET,2014-04-16,L,Away,OKC112-111DET,0.506,42,83,0.421,8,19,0.613,19,31,41,15,26,20,6,3,17,28,111
HOU,2014-04-16,L,Away,NOP105-100HOU,0.432,35,81,0.467,14,30,0.667,16,24,41,13,28,23,3,4,14,16,100
CHI,2014-04-16,L,Away,CHA91-86CHI,0.395,34,86,0.364,8,22,0.667,10,15,44,6,38,21,7,4,12,22,86
CHA,2014-04-16,W,Home,CHI86-91CHA,0.400,34,85,0.238,5,21,0.692,18,26,53,12,41,23,8,7,11,14,91
UTA,2014-04-16,W,Away,MIN130-136UTA,0.491,53,108,0.250,6,24,0.828,24,29,60,22,38,30,10,9,19,34,136
NOP,2014-04-16,W,Home,HOU100-105NOP,0.524,43,82,0.500,6,12,0.650,13,20,42,11,31,24,10,10,10,18,105
GSW,2014-04-16,W,Away,DEN112-116GSW,0.489,44,90,0.348,8,23,0.571,20,35,45,11,34,27,12,4,14,23,116
OKC,2014-04-16,W,Home,DET111-112OKC,0.442,38,86,0.217,5,23,0.756,31,41,49,24,25,23,10,7,15,22,112
ATL,2014-04-16,W,Away,MIL103-111ATL,0.539,41,76,0.333,8,24,0.808,21,26,30,4,26,29,13,2,12,18,111
LAL,2014-04-16,W,Away,SAS100-113LAL,0.495,45,91,0.407,11,27,0.706,12,17,50,6,44,29,4,2,9,17,113
POR,2014-04-16,W,Home,LAC104-110POR,0.416,42,101,0.385,10,26,0.727,16,22,65,24,41,29,5,2,10,23,110
LAC,2014-04-16,L,Away,POR110-104LAC,0.405,34,84,0.235,8,34,0.848,28,33,42,8,34,20,4,4,8,20,104
ORL,2014-04-16,L,Home,IND101-86ORL,0.405,32,79,0.333,5,15,0.708,17,24,40,9,31,14,9,5,10,16,86
IND,2014-04-16,W,Away,ORL86-101IND,0.466,41,88,0.478,11,23,0.727,8,11,52,15,37,26,5,2,12,17,101
PHI,2014-04-16,W,Away,MIA87-100PHI,0.514,38,74,0.435,10,23,0.875,14,16,35,5,30,24,15,5,21,22,100
MIA,2014-04-16,L,Home,PHI100-87MIA,0.411,30,73,0.333,10,30,0.773,17,22,34,9,25,16,8,2,22,16,87
CLE,2014-04-16,W,Home,BKN85-114CLE,0.529,46,87,0.400,8,20,0.824,14,17,51,13,38,32,10,7,12,18,114
BKN,2014-04-16,L,Away,CLE114-85BKN,0.380,30,79,0.320,8,25,0.739,17,23,36,6,30,21,9,1,16,16,85
BOS,2014-04-16,L,Home,WAS118-102BOS,0.464,39,84,0.233,7,30,0.739,17,23,37,11,26,24,8,1,14,16,102
WAS,2014-04-16,W,Away,BOS102-118WAS,0.568,50,88,0.333,6,18,0.706,12,17,36,6,30,26,6,2,12,20,118
TOR,2014-04-16,L,Away,NYK95-92TOR,0.450,36,80,0.310,9,29,0.611,11,18,48,12,36,20,9,2,25,20,92
NYK,2014-04-16,W,Home,TOR92-95NYK,0.457,37,81,0.471,8,17,0.684,13,19,36,11,25,13,12,6,16,23,95
SAS,2014-04-16,L,Home,LAL113-100SAS,0.414,41,99,0.333,10,30,0.800,8,10,49,10,39,25,3,6,10,19,100
MIL,2014-04-16,L,Home,ATL111-103MIL,0.519,40,77,0.389,7,18,0.762,16,21,43,11,32,25,5,5,22,21,103
DEN,2014-04-16,L,Home,GSW116-112DEN,0.440,37,84,0.265,9,34,0.829,29,35,42,9,33,23,4,4,19,28,112
