Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
PHX,2019-01-06,L,Home,CHA119-113PHX,0.518,43,83,0.400,10,25,0.895,17,19,36,3,33,23,8,4,15,25,113
CHI,2019-01-06,L,Home,BKN117-100CHI,0.466,41,88,0.389,7,18,0.733,11,15,44,11,33,20,6,4,14,15,100
BKN,2019-01-06,W,Away,CHI100-117BKN,0.506,42,83,0.348,16,46,0.773,17,22,38,6,32,29,6,3,10,16,117
NOP,2019-01-07,W,Home,MEM95-114NOP,0.557,44,79,0.353,6,17,0.690,20,29,40,5,35,27,13,4,14,18,114
ORL,2019-01-07,L,Away,SAC111-95ORL,0.368,32,87,0.351,13,37,0.750,18,24,46,5,41,15,8,1,16,15,95
SAC,2019-01-07,W,Home,ORL95-111SAC,0.459,45,98,0.294,10,34,0.550,11,20,57,9,48,24,11,4,9,18,111
LAL,2019-01-07,W,Away,DAL97-107LAL,0.436,41,94,0.276,8,29,0.630,17,27,44,11,33,28,12,2,14,20,107
DAL,2019-01-07,L,Home,LAL107-97DAL,0.419,36,86,0.267,8,30,0.708,17,24,52,14,38,12,10,7,19,20,97
MIL,2019-01-07,W,Home,UTA102-114MIL,0.469,46,98,0.360,9,25,0.813,13,16,46,10,36,27,10,6,11,19,114
UTA,2019-01-07,L,Away,MIL114-102UTA,0.419,36,86,0.378,14,37,0.696,16,23,46,11,35,20,6,6,15,21,102
MEM,2019-01-07,L,Away,NOP114-95MEM,0.449,35,78,0.333,10,30,0.833,15,18,36,6,30,28,5,7,18,23,95
POR,2019-01-07,W,Home,NYK101-111POR,0.471,40,85,0.355,11,31,0.690,20,29,51,12,39,25,7,5,15,21,111
DET,2019-01-07,L,Home,SAS119-107DET,0.494,42,85,0.281,9,32,0.824,14,17,37,9,28,22,5,2,13,22,107
SAS,2019-01-07,W,Away,DET107-119SAS,0.544,43,79,0.350,7,20,0.813,26,32,38,9,29,24,5,5,9,15,119
DEN,2019-01-07,L,Away,HOU125-113DEN,0.473,44,93,0.241,7,29,0.857,18,21,46,14,32,26,7,3,14,21,113
HOU,2019-01-07,W,Home,DEN113-125HOU,0.500,38,76,0.468,22,47,0.794,27,34,34,4,30,28,8,3,15,23,125
BOS,2019-01-07,W,Home,BKN95-116BOS,0.505,47,93,0.375,12,32,0.833,10,12,43,6,37,37,13,2,14,21,116
BKN,2019-01-07,L,Away,BOS116-95BKN,0.405,32,79,0.262,11,42,0.909,20,22,47,9,38,19,5,4,25,16,95
NYK,2019-01-07,L,Away,POR111-101NYK,0.404,36,89,0.304,7,23,0.815,22,27,48,14,34,18,9,2,11,19,101
OKC,2019-01-08,L,Home,MIN119-117OKC,0.506,43,85,0.400,12,30,0.731,19,26,43,10,33,22,4,5,16,30,117
MIN,2019-01-08,W,Away,OKC117-119MIN,0.422,38,90,0.355,11,31,0.800,32,40,42,15,27,25,9,4,10,23,119
TOR,2019-01-08,W,Home,ATL101-104TOR,0.463,37,80,0.313,10,32,0.741,20,27,39,6,33,26,18,7,19,20,104
LAC,2019-01-08,W,Home,CHA109-128LAC,0.516,48,93,0.467,14,30,0.857,18,21,45,7,38,28,6,11,10,24,128
CHA,2019-01-08,L,Away,LAC128-109CHA,0.400,36,90,0.364,12,33,0.862,25,29,43,10,33,20,5,5,11,20,109
DEN,2019-01-08,W,Away,MIA99-103DEN,0.471,41,87,0.333,9,27,0.706,12,17,50,15,35,32,2,2,16,20,103
MIA,2019-01-08,L,Home,DEN103-99MIA,0.458,38,83,0.258,8,31,0.600,15,25,38,9,29,24,9,8,6,18,99
ATL,2019-01-08,L,Away,TOR104-101ATL,0.460,40,87,0.370,10,27,0.688,11,16,50,13,37,22,12,2,27,22,101
IND,2019-01-08,W,Away,CLE115-123IND,0.538,49,91,0.385,10,26,0.789,15,19,32,6,26,34,11,0,6,18,123
SAC,2019-01-08,L,Away,PHX115-111SAC,0.475,38,80,0.517,15,29,0.690,20,29,43,12,31,26,11,5,26,19,111
PHX,2019-01-08,W,Home,SAC111-115PHX,0.511,45,88,0.400,10,25,0.789,15,19,37,9,28,31,18,7,19,25,115
NYK,2019-01-08,L,Away,GSW122-95NYK,0.398,35,88,0.250,6,24,0.905,19,21,39,9,30,13,11,1,17,12,95
GSW,2019-01-08,W,Home,NYK95-122GSW,0.510,49,96,0.311,14,45,0.833,10,12,49,15,34,36,9,10,16,14,122
WAS,2019-01-08,L,Away,PHI132-115WAS,0.500,42,84,0.438,14,32,0.810,17,21,34,6,28,26,14,3,17,18,115
PHI,2019-01-08,W,Home,WAS115-132PHI,0.557,49,88,0.515,17,33,0.680,17,25,49,13,36,39,10,2,20,20,132
CLE,2019-01-08,L,Home,IND123-115CLE,0.539,41,76,0.448,13,29,0.870,20,23,35,8,27,24,4,3,16,20,115
SAS,2019-01-09,L,Away,MEM96-86SAS,0.361,30,83,0.407,11,27,0.652,15,23,53,8,45,14,4,2,15,19,86
WAS,2019-01-09,W,Home,PHI106-123WAS,0.540,47,87,0.481,13,27,0.762,16,21,39,11,28,26,16,2,19,21,123
PHI,2019-01-09,L,Away,WAS123-106PHI,0.430,37,86,0.296,8,27,0.774,24,31,46,17,29,23,12,3,24,20,106
UTA,2019-01-09,W,Home,ORL93-106UTA,0.488,41,84,0.364,12,33,0.857,12,14,44,4,40,24,5,3,13,20,106
ORL,2019-01-09,L,Away,UTA106-93ORL,0.398,33,83,0.394,13,33,0.700,14,20,41,7,34,17,6,4,12,20,93
DAL,2019-01-09,W,Home,PHX94-104DAL,0.429,30,70,0.353,12,34,0.711,32,45,42,8,34,21,7,5,20,17,104
PHX,2019-01-09,L,Away,DAL104-94PHX,0.429,36,84,0.280,7,25,0.714,15,21,37,7,30,22,10,8,15,34,94
POR,2019-01-09,W,Home,CHI112-124POR,0.566,47,83,0.423,11,26,0.905,19,21,43,6,37,28,6,7,16,21,124
ATL,2019-01-09,L,Away,BKN116-100ATL,0.364,36,99,0.171,6,35,0.880,22,25,52,18,34,17,8,6,22,24,100
HOU,2019-01-09,L,Home,MIL116-109HOU,0.376,32,85,0.375,18,48,0.844,27,32,46,14,32,19,4,7,19,18,109
MIL,2019-01-09,W,Away,HOU109-116MIL,0.484,44,91,0.296,8,27,0.833,20,24,49,10,39,26,11,5,13,25,116
BKN,2019-01-09,W,Home,ATL100-116BKN,0.453,43,95,0.333,10,30,0.769,20,26,54,18,36,21,10,9,20,28,116
IND,2019-01-09,L,Away,BOS135-108IND,0.429,39,91,0.321,9,28,0.636,21,33,39,12,27,26,6,0,11,18,108
BOS,2019-01-09,W,Home,IND108-135BOS,0.568,50,88,0.438,14,32,0.875,21,24,48,9,39,32,7,7,14,25,135
LAL,2019-01-09,W,Home,DET100-113LAL,0.561,46,82,0.348,8,23,0.722,13,18,47,9,38,30,5,6,15,17,113
DET,2019-01-09,L,Away,LAL113-100DET,0.453,39,86,0.318,14,44,0.571,8,14,33,7,26,23,8,2,11,20,100
CHI,2019-01-09,L,Away,POR124-112CHI,0.462,43,93,0.409,9,22,0.895,17,19,37,10,27,22,5,3,12,18,112
MEM,2019-01-09,W,Home,SAS86-96MEM,0.411,37,90,0.242,8,33,0.700,14,20,52,9,43,22,6,8,9,22,96
NOP,2019-01-09,W,Home,CLE124-140NOP,0.548,46,84,0.414,12,29,0.923,36,39,44,11,33,33,7,7,17,21,140
CLE,2019-01-09,L,Away,NOP140-124CLE,0.477,42,88,0.467,14,30,0.867,26,30,31,9,22,27,7,3,13,30,124
DEN,2019-01-10,W,Home,LAC100-121DEN,0.505,50,99,0.393,11,28,0.769,10,13,53,15,38,29,7,8,9,23,121
LAC,2019-01-10,L,Away,DEN121-100LAC,0.437,38,87,0.250,6,24,0.692,18,26,38,8,30,21,4,6,12,16,100
SAC,2019-01-10,W,Home,DET102-112SAC,0.512,44,86,0.409,9,22,0.750,15,20,47,11,36,29,7,8,20,22,112
SAS,2019-01-10,W,Home,OKC147-154SAS,0.566,56,99,0.842,16,19,0.897,26,29,43,5,38,38,8,10,17,25,154
MIA,2019-01-10,W,Home,BOS99-115MIA,0.479,46,96,0.462,18,39,0.625,5,8,51,10,41,33,7,4,9,18,115
BOS,2019-01-10,L,Away,MIA115-99BOS,0.404,36,89,0.353,12,34,0.882,15,17,37,9,28,20,5,8,11,10,99
OKC,2019-01-10,L,Away,SAS154-147OKC,0.509,58,114,0.429,15,35,0.667,16,24,49,14,35,33,8,5,13,24,147
DET,2019-01-10,L,Away,SAC112-102DET,0.427,35,82,0.289,11,38,0.875,21,24,37,9,28,22,13,3,20,21,102
LAL,2019-01-11,L,Away,UTA113-95LAL,0.359,37,103,0.185,5,27,0.667,16,24,55,16,39,14,9,5,13,23,95
BKN,2019-01-11,L,Away,TOR122-105BKN,0.420,37,88,0.367,11,30,0.667,20,30,54,9,45,20,4,4,17,21,105
TOR,2019-01-11,W,Home,BKN105-122TOR,0.457,48,105,0.314,11,35,0.625,15,24,55,13,42,32,10,4,10,22,122
WAS,2019-01-11,W,Home,MIL106-113WAS,0.488,40,82,0.545,18,33,0.750,15,20,43,6,37,28,10,3,17,17,113
MIL,2019-01-11,L,Away,WAS113-106MIL,0.449,40,89,0.325,13,40,0.765,13,17,43,10,33,26,8,6,15,17,106
DAL,2019-01-11,W,Away,MIN115-119DAL,0.454,44,97,0.342,13,38,0.750,18,24,43,11,32,25,7,7,7,16,119
MIN,2019-01-11,L,Home,DAL119-115MIN,0.461,47,102,0.417,10,24,0.846,11,13,53,17,36,27,5,10,13,20,115
UTA,2019-01-11,W,Home,LAL95-113UTA,0.396,38,96,0.357,15,42,0.688,22,32,65,15,50,24,9,9,16,20,113
POR,2019-01-11,W,Home,CHA96-127POR,0.559,52,93,0.375,15,40,0.889,8,9,47,7,40,31,10,16,9,20,127
CLE,2019-01-11,L,Away,HOU141-113CLE,0.449,40,89,0.273,9,33,0.923,24,26,39,6,33,24,12,4,13,24,113
HOU,2019-01-11,W,Home,CLE113-141HOU,0.517,46,89,0.385,20,52,0.906,29,32,45,8,37,28,8,9,15,18,141
NYK,2019-01-11,L,Home,IND121-106NYK,0.443,39,88,0.359,14,39,0.875,14,16,37,8,29,22,8,5,17,18,106
IND,2019-01-11,W,Away,NYK106-121IND,0.521,49,94,0.462,12,26,1.000,11,11,47,11,36,30,8,1,14,15,121
GSW,2019-01-11,W,Home,CHI109-146GSW,0.576,53,92,0.462,18,39,0.846,22,26,49,11,38,38,6,8,12,27,146
CHI,2019-01-11,L,Away,GSW146-109CHI,0.449,35,78,0.450,9,20,0.882,30,34,29,5,24,16,9,1,13,21,109
ATL,2019-01-11,W,Away,PHI121-123ATL,0.556,45,81,0.480,12,25,0.778,21,27,44,15,29,27,7,4,21,24,123
PHI,2019-01-11,L,Home,ATL123-121PHI,0.517,45,87,0.333,11,33,0.741,20,27,30,11,19,31,13,4,15,23,121
CHA,2019-01-11,L,Away,POR127-96CHA,0.400,36,90,0.433,13,30,0.688,11,16,43,10,33,23,3,2,14,10,96
UTA,2019-01-12,W,Home,CHI102-110UTA,0.432,38,88,0.356,16,45,0.720,18,25,52,10,42,23,6,11,13,18,110
SAS,2019-01-12,L,Away,OKC122-112SAS,0.458,44,96,0.323,10,31,0.700,14,20,52,13,39,21,5,7,14,18,112
OKC,2019-01-12,W,Home,SAS112-122OKC,0.462,43,93,0.478,11,23,0.862,25,29,47,7,40,27,10,5,7,16,122
NOP,2019-01-12,L,Away,MIN110-106NOP,0.460,40,87,0.208,5,24,0.875,21,24,48,10,38,22,7,8,17,20,106
MIN,2019-01-12,W,Home,NOP106-110MIN,0.430,40,93,0.282,11,39,0.792,19,24,50,15,35,23,7,5,15,20,110
SAC,2019-01-12,W,Home,CHA97-104SAC,0.414,41,99,0.378,14,37,0.667,8,12,49,12,37,27,8,5,11,21,104
CHI,2019-01-12,L,Away,UTA110-102CHI,0.412,40,97,0.280,7,25,0.882,15,17,47,10,37,24,8,7,11,19,102
CHA,2019-01-12,L,Away,SAC104-97CHA,0.409,36,88,0.333,12,36,0.591,13,22,56,13,43,21,6,11,20,17,97
LAC,2019-01-12,L,Home,DET109-104LAC,0.486,36,74,0.500,9,18,0.793,23,29,38,6,32,25,7,5,17,19,104
DEN,2019-01-12,L,Away,PHX102-93DEN,0.386,34,88,0.323,10,31,0.682,15,22,50,13,37,25,7,6,17,19,93
MIA,2019-01-12,W,Home,MEM108-112MIA,0.500,40,80,0.484,15,31,0.708,17,24,38,10,28,25,7,4,14,23,112
MEM,2019-01-12,L,Away,MIA112-108MEM,0.481,39,81,0.310,9,29,0.778,21,27,38,10,28,18,9,6,13,21,108
BOS,2019-01-12,L,Away,ORL105-103BOS,0.422,38,90,0.250,8,32,0.679,19,28,46,10,36,19,7,3,8,18,103
ORL,2019-01-12,W,Home,BOS103-105ORL,0.429,36,84,0.289,11,38,0.917,22,24,50,9,41,21,2,5,15,20,105
PHX,2019-01-12,W,Home,DEN93-102PHX,0.413,38,92,0.308,8,26,0.720,18,25,49,14,35,29,11,9,9,19,102
DET,2019-01-12,W,Away,LAC104-109DET,0.435,37,85,0.432,16,37,0.864,19,22,48,14,34,20,12,5,18,26,109
TOR,2019-01-13,W,Away,WAS138-140TOR,0.471,49,104,0.361,13,36,0.806,29,36,59,17,42,24,16,8,23,27,140
DEN,2019-01-13,W,Home,POR113-116DEN,0.556,45,81,0.409,9,22,0.850,17,20,35,4,31,21,5,0,12,20,116
POR,2019-01-13,L,Away,DEN116-113POR,0.455,40,88,0.353,12,34,0.955,21,22,39,8,31,25,5,1,9,22,113
GSW,2019-01-13,W,Away,DAL114-119GSW,0.455,45,99,0.422,19,45,0.833,10,12,49,16,33,26,9,8,10,22,119
DAL,2019-01-13,L,Home,GSW119-114DAL,0.418,38,91,0.421,16,38,0.759,22,29,51,18,33,21,5,4,12,14,114
MIL,2019-01-13,W,Away,ATL114-133MIL,0.533,49,92,0.367,11,30,0.727,24,33,39,8,31,28,13,4,14,25,133
WAS,2019-01-13,L,Home,TOR140-138WAS,0.458,54,118,0.432,19,44,0.611,11,18,51,17,34,36,11,7,20,28,138
HOU,2019-01-13,L,Away,ORL116-109HOU,0.442,38,86,0.238,10,42,0.852,23,27,38,9,29,20,7,1,10,21,109
ORL,2019-01-13,W,Home,HOU109-116ORL,0.482,41,85,0.375,9,24,0.893,25,28,45,12,33,25,6,2,11,21,116
NYK,2019-01-13,L,Home,PHI108-105NYK,0.430,37,86,0.323,10,31,0.700,21,30,34,7,27,24,8,5,10,21,105
PHI,2019-01-13,W,Away,NYK105-108PHI,0.460,40,87,0.300,6,20,0.733,22,30,56,12,44,22,4,9,17,21,108
LAL,2019-01-13,L,Home,CLE101-95LAL,0.396,36,91,0.206,7,34,0.593,16,27,51,13,38,21,4,5,11,22,95
CLE,2019-01-13,W,Away,LAL95-101CLE,0.427,38,89,0.381,8,21,0.739,17,23,52,10,42,18,5,2,13,21,101
ATL,2019-01-13,L,Home,MIL133-114ATL,0.406,39,96,0.316,12,38,0.800,24,30,54,18,36,19,3,5,24,30,114
SAC,2019-01-14,W,Home,POR107-115SAC,0.494,43,87,0.385,10,26,0.792,19,24,48,11,37,24,6,6,13,23,115
POR,2019-01-14,L,Away,SAC115-107POR,0.402,37,92,0.323,10,31,0.793,23,29,49,17,32,22,6,3,14,23,107
DET,2019-01-14,L,Away,UTA100-94DET,0.389,35,90,0.306,11,36,0.813,13,16,38,5,33,16,13,4,11,27,94
UTA,2019-01-14,W,Home,DET94-100UTA,0.388,31,80,0.324,12,37,0.722,26,36,55,11,44,20,5,3,18,18,100
LAC,2019-01-14,L,Home,NOP121-117LAC,0.477,41,86,0.500,18,36,0.708,17,24,50,8,42,34,4,7,17,21,117
HOU,2019-01-14,W,Home,MEM94-112HOU,0.440,37,84,0.375,18,48,0.909,20,22,36,7,29,17,12,3,14,20,112
MEM,2019-01-14,L,Away,HOU112-94MEM,0.507,36,71,0.455,10,22,0.545,12,22,43,9,34,31,5,5,24,20,94
BKN,2019-01-14,W,Home,BOS102-109BKN,0.430,37,86,0.342,13,38,0.880,22,25,55,13,42,18,5,7,17,20,109
BOS,2019-01-14,L,Away,BKN109-102BOS,0.407,37,91,0.306,11,36,0.739,17,23,41,10,31,21,10,8,12,21,102
CHA,2019-01-14,W,Away,SAS93-108CHA,0.467,43,92,0.361,13,36,0.818,9,11,45,8,37,24,7,4,8,14,108
SAS,2019-01-14,L,Home,CHA108-93SAS,0.463,38,82,0.350,7,20,0.833,10,12,36,3,33,21,4,6,12,15,93
NOP,2019-01-14,W,Away,LAC117-121NOP,0.438,46,105,0.320,8,25,0.750,21,28,49,15,34,28,8,7,7,19,121
ATL,2019-01-15,W,Home,OKC126-142ATL,0.622,56,90,0.486,18,37,0.750,12,16,44,10,34,36,8,4,19,28,142
GSW,2019-01-15,W,Away,DEN111-142GSW,0.600,57,95,0.538,21,39,0.700,7,10,50,12,38,38,6,4,10,20,142
MIA,2019-01-15,L,Away,MIL124-86MIA,0.419,36,86,0.235,8,34,0.750,6,8,43,4,39,27,2,6,18,14,86
MIL,2019-01-15,W,Home,MIA86-124MIL,0.500,48,96,0.436,17,39,0.611,11,18,53,7,46,35,8,6,7,12,124
OKC,2019-01-15,L,Away,ATL142-126OKC,0.457,43,94,0.281,9,32,0.756,31,41,40,15,25,22,16,3,12,18,126
DEN,2019-01-15,L,Home,GSW142-111DEN,0.457,42,92,0.412,14,34,0.813,13,16,36,9,27,30,4,3,8,12,111
PHX,2019-01-15,L,Away,IND131-97PHX,0.421,40,95,0.296,8,27,0.500,9,18,43,10,33,26,8,6,19,30,97
LAL,2019-01-15,W,Home,CHI100-107LAL,0.463,38,82,0.308,8,26,0.676,23,34,51,13,38,21,7,4,17,18,107
CHI,2019-01-15,L,Away,LAL107-100CHI,0.402,37,92,0.290,9,31,0.708,17,24,46,13,33,21,11,6,15,26,100
PHI,2019-01-15,W,Home,MIN107-149PHI,0.598,55,92,0.488,21,43,0.857,18,21,54,8,46,40,6,11,15,29,149
MIN,2019-01-15,L,Away,PHI149-107MIN,0.389,35,90,0.348,8,23,0.829,29,35,34,9,25,18,10,2,11,19,107
IND,2019-01-15,W,Home,PHX97-131IND,0.517,46,89,0.480,12,25,0.750,27,36,52,9,43,31,11,7,14,17,131
MEM,2019-01-16,L,Home,MIL111-101MEM,0.389,37,95,0.323,10,31,0.680,17,25,48,13,35,29,11,9,15,15,101
SAS,2019-01-16,W,Away,DAL101-105SAS,0.494,41,83,0.433,13,30,0.833,10,12,36,11,25,26,9,6,9,19,105
DAL,2019-01-16,L,Home,SAS105-101DAL,0.430,37,86,0.357,15,42,0.750,12,16,42,13,29,22,6,3,14,14,101
POR,2019-01-16,W,Home,CLE112-129POR,0.528,47,89,0.552,16,29,0.826,19,23,41,7,34,28,1,6,4,17,129
CLE,2019-01-16,L,Away,POR129-112CLE,0.474,45,95,0.316,6,19,0.842,16,19,41,12,29,17,0,5,3,18,112
LAC,2019-01-16,L,Home,UTA129-109LAC,0.459,45,98,0.455,10,22,0.643,9,14,41,11,30,24,8,1,12,24,109
UTA,2019-01-16,W,Away,LAC109-129UTA,0.512,44,86,0.333,11,33,0.811,30,37,48,8,40,27,9,7,13,15,129
MIL,2019-01-16,W,Away,MEM101-111MIL,0.476,40,84,0.353,12,34,0.864,19,22,50,5,45,27,9,8,16,25,111
DET,2019-01-16,W,Home,ORL115-120DET,0.478,44,92,0.400,12,30,0.800,20,25,47,14,33,26,4,4,13,16,120
BKN,2019-01-16,W,Away,HOU142-145BKN,0.519,56,108,0.444,16,36,0.773,17,22,57,16,41,29,4,3,14,25,145
HOU,2019-01-16,L,Home,BKN145-142HOU,0.429,45,105,0.329,23,70,0.853,29,34,47,10,37,18,7,8,10,24,142
BOS,2019-01-16,W,Home,TOR108-117BOS,0.500,46,92,0.467,14,30,0.846,11,13,49,14,35,32,7,6,15,24,117
TOR,2019-01-16,L,Away,BOS117-108TOR,0.446,41,92,0.241,7,29,0.905,19,21,42,14,28,20,9,2,13,14,108
GSW,2019-01-16,W,Home,NOP140-147GSW,0.480,49,102,0.490,24,49,0.806,25,31,57,10,47,33,8,5,10,24,147
NOP,2019-01-16,L,Away,GSW147-140NOP,0.480,47,98,0.514,19,37,0.818,27,33,49,7,42,36,6,5,10,23,140
ORL,2019-01-16,L,Away,DET120-115ORL,0.500,47,94,0.359,14,39,0.538,7,13,37,8,29,29,6,3,12,21,115
OKC,2019-01-17,L,Home,LAL138-128OKC,0.394,41,104,0.407,22,54,0.667,24,36,44,15,29,31,10,4,15,22,128
LAL,2019-01-17,W,Away,OKC128-138LAL,0.505,50,99,0.475,19,40,0.905,19,21,63,14,49,37,11,5,24,24,138
PHX,2019-01-17,L,Away,TOR111-109PHX,0.429,36,84,0.300,9,30,0.778,28,36,46,15,31,18,9,8,16,21,109
TOR,2019-01-17,W,Home,PHX109-111TOR,0.500,43,86,0.250,7,28,0.720,18,25,39,9,30,27,8,8,14,27,111
SAC,2019-01-17,L,Away,CHA114-95SAC,0.443,39,88,0.333,11,33,0.462,6,13,42,11,31,28,7,3,18,22,95
NYK,2019-01-17,L,Away,WAS101-100NYK,0.448,39,87,0.414,12,29,0.833,10,12,42,6,36,15,6,3,16,16,100
WAS,2019-01-17,W,Home,NYK100-101WAS,0.435,40,92,0.259,7,27,0.700,14,20,51,15,36,23,9,2,14,10,101
DEN,2019-01-17,W,Home,CHI105-135DEN,0.521,50,96,0.500,20,40,0.750,15,20,45,13,32,34,6,2,7,16,135
CHI,2019-01-17,L,Away,DEN135-105CHI,0.473,44,93,0.357,10,28,0.636,7,11,45,16,29,27,3,3,12,21,105
PHI,2019-01-17,W,Away,IND96-120PHI,0.529,46,87,0.529,18,34,0.909,10,11,51,9,42,38,8,6,18,10,120
IND,2019-01-17,L,Home,PHI120-96IND,0.402,39,97,0.310,9,29,0.750,9,12,40,12,28,23,9,3,12,14,96
CHA,2019-01-17,W,Home,SAC95-114CHA,0.448,39,87,0.289,11,38,0.862,25,29,46,12,34,21,11,4,13,16,114
MIN,2019-01-18,L,Home,SAS116-113MIN,0.440,37,84,0.269,7,26,0.842,32,38,44,10,34,21,5,3,12,28,113
SAS,2019-01-18,W,Away,MIN113-116SAS,0.500,41,82,0.458,11,24,0.793,23,29,41,9,32,24,3,4,16,25,116
UTA,2019-01-18,W,Home,CLE99-115UTA,0.518,44,85,0.351,13,37,0.933,14,15,48,8,40,33,6,5,19,22,115
CLE,2019-01-18,L,Away,UTA115-99CLE,0.414,36,87,0.292,7,24,0.769,20,26,37,6,31,16,9,3,15,19,99
POR,2019-01-18,W,Home,NOP112-128POR,0.466,48,103,0.324,11,34,0.808,21,26,53,18,35,30,8,3,7,22,128
GSW,2019-01-18,W,Away,LAC94-112GSW,0.488,42,86,0.243,9,37,0.704,19,27,43,3,40,31,11,8,10,24,112
NOP,2019-01-18,L,Away,POR128-112NOP,0.488,41,84,0.320,8,25,0.815,22,27,41,7,34,23,4,6,12,24,112
MIA,2019-01-18,L,Away,DET98-93MIA,0.506,39,77,0.345,10,29,0.263,5,19,45,7,38,25,3,6,19,20,93
DET,2019-01-18,W,Home,MIA93-98DET,0.427,35,82,0.394,13,33,0.833,15,18,42,8,34,23,7,2,12,20,98
ORL,2019-01-18,L,Home,BKN117-115ORL,0.500,47,94,0.385,10,26,0.786,11,14,49,12,37,26,5,6,13,18,115
BKN,2019-01-18,W,Away,ORL115-117BKN,0.454,44,97,0.413,19,46,0.667,10,15,41,9,32,24,5,5,11,19,117
BOS,2019-01-18,W,Home,MEM116-122BOS,0.512,44,86,0.447,17,38,0.773,17,22,52,10,42,29,5,9,17,20,122
MEM,2019-01-18,L,Away,BOS122-116MEM,0.446,41,92,0.457,16,35,0.900,18,20,39,9,30,33,11,5,9,22,116
LAC,2019-01-18,L,Home,GSW112-94LAC,0.365,31,85,0.160,4,25,0.800,28,35,52,12,40,11,6,4,18,30,94
MEM,2019-01-19,L,Away,TOR119-90MEM,0.425,34,80,0.345,10,29,0.800,12,15,42,10,32,21,7,3,26,13,90
TOR,2019-01-19,W,Home,MEM90-119TOR,0.489,44,90,0.472,17,36,0.875,14,16,37,8,29,31,19,8,12,17,119
CHA,2019-01-19,W,Home,PHX115-135CHA,0.545,48,88,0.471,16,34,0.852,23,27,53,14,39,31,5,8,18,26,135
PHX,2019-01-19,L,Away,CHA135-115PHX,0.448,39,87,0.333,11,33,0.788,26,33,26,7,19,21,7,7,8,26,115
DEN,2019-01-19,W,Home,CLE102-124DEN,0.562,50,89,0.405,15,37,0.818,9,11,43,12,31,33,7,2,12,25,124
BOS,2019-01-19,W,Away,ATL105-113BOS,0.443,39,88,0.375,12,32,0.920,23,25,43,11,32,19,10,8,15,18,113
ATL,2019-01-19,L,Home,BOS113-105ATL,0.435,40,92,0.293,12,41,0.929,13,14,49,13,36,28,8,6,20,20,105
IND,2019-01-19,W,Home,DAL99-111IND,0.494,42,85,0.333,8,24,0.792,19,24,45,11,34,23,6,4,11,22,111
DAL,2019-01-19,L,Away,IND111-99DAL,0.420,37,88,0.243,9,37,0.800,16,20,44,14,30,21,5,4,13,18,99
CLE,2019-01-19,L,Away,DEN124-102CLE,0.486,35,72,0.345,10,29,0.846,22,26,28,5,23,20,5,1,14,15,102
DET,2019-01-19,L,Home,SAC103-101DET,0.439,36,82,0.345,10,29,0.760,19,25,46,13,33,21,6,2,17,23,101
ORL,2019-01-19,L,Home,MIL118-108ORL,0.473,44,93,0.438,14,32,0.667,6,9,32,5,27,31,5,3,9,15,108
MIL,2019-01-19,W,Away,ORL108-118MIL,0.553,47,85,0.400,12,30,0.800,12,15,46,4,42,22,7,7,13,14,118
HOU,2019-01-19,W,Home,LAL134-138HOU,0.420,42,100,0.368,25,68,0.806,29,36,39,12,27,23,9,4,12,27,138
LAL,2019-01-19,L,Away,HOU138-134LAL,0.521,50,96,0.270,10,37,0.800,24,30,56,13,43,27,6,4,16,27,134
MIA,2019-01-19,W,Away,CHI103-117MIA,0.570,45,79,0.406,13,32,0.609,14,23,46,7,39,27,5,6,17,23,117
CHI,2019-01-19,L,Home,MIA117-103CHI,0.393,35,89,0.444,12,27,0.808,21,26,43,12,31,19,9,1,14,25,103
OKC,2019-01-19,W,Away,PHI115-117OKC,0.441,41,93,0.387,12,31,0.885,23,26,45,11,34,20,10,6,10,24,117
PHI,2019-01-19,L,Home,OKC117-115PHI,0.469,38,81,0.344,11,32,0.718,28,39,47,12,35,28,6,7,19,20,115
SAC,2019-01-19,W,Away,DET101-103SAC,0.449,40,89,0.400,10,25,0.722,13,18,39,11,28,30,5,5,13,20,103
PHX,2019-01-20,L,Away,MIN116-114PHX,0.465,40,86,0.308,12,39,0.688,22,32,38,9,29,22,9,5,16,27,114
MIN,2019-01-20,W,Home,PHX114-116MIN,0.429,39,91,0.250,6,24,0.800,32,40,45,12,33,22,8,4,17,26,116
IND,2019-01-20,W,Home,CHA95-120IND,0.470,47,100,0.519,14,27,1.000,12,12,51,12,39,34,10,7,9,18,120
SAS,2019-01-20,L,Home,LAC103-95SAS,0.464,39,84,0.421,8,19,0.529,9,17,51,10,41,21,6,8,18,25,95
LAC,2019-01-20,W,Away,SAS95-103LAC,0.459,39,85,0.524,11,21,0.583,14,24,41,4,37,23,11,2,12,18,103
CHA,2019-01-20,L,Away,IND120-95CHA,0.402,33,82,0.343,12,35,0.680,17,25,44,7,37,20,5,6,16,14,95
ORL,2019-01-21,W,Away,ATL103-122ORL,0.505,46,91,0.379,11,29,0.905,19,21,45,9,36,29,8,8,11,22,122
MEM,2019-01-21,L,Home,NOP105-85MEM,0.375,33,88,0.257,9,35,0.588,10,17,35,10,25,21,10,1,12,19,85
