Team,Date,W/L,Home/Away,Score,FG%,FGM,FGA,3P%,3PM,3PA,FT%,FTM,FTA,REB,OREB,DREB,AST,STL,BLK,TOV,PF,PTS
HOU,2016-03-12,L,Away,CHA125-109HOU,0.462,43,93,0.192,5,26,0.643,18,28,40,14,26,21,8,5,9,20,109
TOR,2016-03-12,W,Home,MIA104-112TOR,0.440,37,84,0.333,6,18,0.842,32,38,42,7,35,17,10,7,14,23,112
CHA,2016-03-12,W,Home,HOU109-125CHA,0.545,48,88,0.484,15,31,0.875,14,16,44,10,34,28,6,5,12,25,125
MIA,2016-03-12,L,Away,TOR112-104MIA,0.378,37,98,0.360,9,25,0.808,21,26,47,16,31,19,9,5,14,30,104
NYK,2016-03-13,W,Away,LAL87-90NYK,0.440,33,75,0.238,5,21,0.704,19,27,45,5,40,19,5,6,10,16,90
SAC,2016-03-13,L,Home,UTA108-99SAC,0.469,38,81,0.429,9,21,0.667,14,21,36,8,28,25,8,5,12,20,99
IND,2016-03-13,L,Away,ATL104-75IND,0.379,33,87,0.208,5,24,0.571,4,7,38,7,31,24,9,5,17,14,75
ATL,2016-03-13,W,Home,IND75-104ATL,0.471,40,85,0.500,15,30,0.900,9,10,50,9,41,27,11,6,17,13,104
UTA,2016-03-13,W,Away,SAC99-108UTA,0.476,39,82,0.429,12,28,0.818,18,22,47,11,36,26,8,3,16,22,108
CLE,2016-03-13,W,Away,LAC90-114CLE,0.488,41,84,0.486,18,37,0.700,14,20,49,9,40,23,3,4,10,19,114
MIL,2016-03-13,W,Away,BKN100-109MIL,0.506,45,89,0.429,6,14,0.619,13,21,41,15,26,27,13,3,13,12,109
BKN,2016-03-13,L,Home,MIL109-100BKN,0.557,39,70,0.444,12,27,0.769,10,13,31,3,28,25,3,6,21,18,100
LAL,2016-03-13,L,Home,NYK90-87LAL,0.400,34,85,0.188,3,16,0.762,16,21,45,10,35,14,6,2,9,20,87
LAC,2016-03-13,L,Home,CLE114-90LAC,0.405,32,79,0.313,10,32,0.842,16,19,34,5,29,23,5,4,10,23,90
CHA,2016-03-14,L,Home,DAL107-96CHA,0.421,32,76,0.333,10,30,0.647,22,34,40,7,33,18,9,7,15,16,96
OKC,2016-03-14,W,Home,POR94-128OKC,0.590,49,83,0.529,9,17,0.808,21,26,52,10,42,31,10,6,13,20,128
POR,2016-03-14,L,Away,OKC128-94POR,0.341,31,91,0.259,7,27,0.926,25,27,39,14,25,13,4,7,11,19,94
TOR,2016-03-14,L,Home,CHI109-107TOR,0.446,37,83,0.300,6,20,0.871,27,31,42,10,32,12,5,9,7,18,107
CHI,2016-03-14,W,Away,TOR107-109CHI,0.494,41,83,0.360,9,25,0.900,18,20,38,8,30,23,2,7,9,22,109
DET,2016-03-14,L,Away,WAS124-81DET,0.405,32,79,0.130,3,23,0.636,14,22,39,11,28,17,5,4,21,21,81
WAS,2016-03-14,W,Home,DET81-124WAS,0.567,51,90,0.444,8,18,0.778,14,18,40,5,35,34,11,3,10,22,124
DAL,2016-03-14,W,Away,CHA96-107DAL,0.483,42,87,0.300,9,30,0.778,14,18,42,6,36,30,9,6,15,26,107
MIA,2016-03-14,W,Home,DEN119-124MIA,0.595,47,79,0.471,8,17,0.786,22,28,33,6,27,24,9,6,15,20,124
UTA,2016-03-14,W,Home,CLE85-94UTA,0.493,35,71,0.444,12,27,0.857,12,14,40,8,32,20,3,4,13,15,94
DEN,2016-03-14,L,Away,MIA124-119DEN,0.527,49,93,0.350,7,20,0.700,14,20,40,13,27,22,9,2,15,21,119
MEM,2016-03-14,L,Away,HOU130-81MEM,0.297,30,101,0.235,4,17,0.607,17,28,58,28,30,14,7,0,20,25,81
HOU,2016-03-14,W,Home,MEM81-130HOU,0.541,46,85,0.485,16,33,0.647,22,34,53,8,45,29,13,14,13,22,130
PHX,2016-03-14,W,Home,MIN104-107PHX,0.421,40,95,0.314,11,35,0.800,16,20,57,19,38,22,8,3,24,26,107
MIN,2016-03-14,L,Away,PHX107-104MIN,0.440,37,84,0.250,4,16,0.867,26,30,36,6,30,25,13,4,16,20,104
GSW,2016-03-14,W,Home,NOP107-125GSW,0.580,47,81,0.480,12,25,0.826,19,23,46,8,38,30,6,6,18,22,125
NOP,2016-03-14,L,Away,GSW125-107NOP,0.376,35,93,0.280,7,25,0.882,30,34,40,17,23,18,14,3,9,19,107
CLE,2016-03-14,L,Away,UTA94-85CLE,0.398,35,88,0.233,10,43,0.625,5,8,39,13,26,18,6,3,8,16,85
IND,2016-03-15,W,Home,BOS98-103IND,0.464,39,84,0.417,5,12,0.714,20,28,45,11,34,18,9,7,14,18,103
TOR,2016-03-15,W,Away,MIL89-107TOR,0.470,39,83,0.467,14,30,0.882,15,17,48,13,35,27,4,8,10,23,107
MIL,2016-03-15,L,Home,TOR107-89MIL,0.442,34,77,0.154,2,13,0.731,19,26,37,10,27,18,8,3,7,16,89
BOS,2016-03-15,L,Away,IND103-98BOS,0.383,36,94,0.258,8,31,0.818,18,22,50,17,33,23,6,3,14,21,98
DEN,2016-03-15,L,Away,ORL116-110DEN,0.500,40,80,0.375,9,24,0.875,21,24,37,7,30,23,8,1,16,19,110
PHI,2016-03-15,L,Away,BKN131-114PHI,0.466,41,88,0.367,11,30,0.808,21,26,34,9,25,26,6,4,17,21,114
BKN,2016-03-15,W,Home,PHI114-131BKN,0.522,47,90,0.417,10,24,0.871,27,31,52,14,38,23,12,3,13,20,131
SAS,2016-03-15,W,Home,LAC87-108SAS,0.537,44,82,0.400,8,20,0.750,12,16,42,12,30,25,6,4,10,21,108
LAL,2016-03-15,L,Home,SAC106-98LAL,0.440,37,84,0.192,5,26,0.731,19,26,49,10,39,20,10,5,22,23,98
SAC,2016-03-15,W,Away,LAL98-106SAC,0.481,38,79,0.222,4,18,0.788,26,33,41,5,36,26,17,8,17,17,106
LAC,2016-03-15,L,Away,SAS108-87LAC,0.464,32,69,0.421,8,19,0.682,15,22,27,5,22,15,5,4,15,17,87
ORL,2016-03-15,W,Home,DEN110-116ORL,0.543,44,81,0.320,8,25,0.800,20,25,35,6,29,28,7,4,13,20,116
MIN,2016-03-16,W,Away,MEM108-114MIN,0.563,40,71,0.476,10,21,0.774,24,31,33,7,26,31,5,8,14,20,114
MEM,2016-03-16,L,Home,MIN114-108MEM,0.440,44,100,0.200,4,20,0.762,16,21,51,27,24,22,3,8,13,21,108
WAS,2016-03-16,W,Home,CHI96-117WAS,0.489,43,88,0.619,13,21,0.750,18,24,47,9,38,25,12,6,15,19,117
CHI,2016-03-16,L,Away,WAS117-96CHI,0.402,35,87,0.300,6,20,0.870,20,23,40,9,31,20,10,3,18,20,96
CHA,2016-03-16,W,Home,ORL99-107CHA,0.400,40,100,0.297,11,37,0.762,16,21,59,15,44,23,3,4,8,12,107
ORL,2016-03-16,L,Away,CHA107-99ORL,0.422,35,83,0.440,11,25,0.857,18,21,40,2,38,23,4,9,10,20,99
SAC,2016-03-16,L,Home,NOP123-108SAC,0.467,42,90,0.500,9,18,0.882,15,17,39,8,31,23,7,2,11,18,108
ATL,2016-03-16,W,Away,DET114-118ATL,0.438,39,89,0.353,12,34,0.824,28,34,46,8,38,25,10,3,12,26,118
NOP,2016-03-16,W,Away,SAC108-123NOP,0.544,49,90,0.571,12,21,0.813,13,16,42,7,35,26,5,4,9,14,123
HOU,2016-03-16,L,Home,LAC122-106HOU,0.488,40,82,0.360,9,25,0.708,17,24,39,13,26,23,5,3,16,25,106
LAC,2016-03-16,W,Away,HOU106-122LAC,0.566,43,76,0.400,12,30,0.750,24,32,33,7,26,31,9,7,11,20,122
CLE,2016-03-16,W,Home,DAL98-99CLE,0.443,39,88,0.270,10,37,0.846,11,13,48,13,35,21,9,4,16,19,99
DAL,2016-03-16,L,Away,CLE99-98DAL,0.468,37,79,0.318,7,22,0.895,17,19,32,4,28,24,6,7,11,18,98
BOS,2016-03-16,L,Home,OKC130-109BOS,0.430,40,93,0.263,5,19,0.889,24,27,42,16,26,17,4,4,11,22,109
OKC,2016-03-16,W,Away,BOS109-130OKC,0.490,47,96,0.414,12,29,0.800,24,30,53,16,37,23,7,5,10,24,130
NYK,2016-03-16,L,Away,GSW121-85NYK,0.396,36,91,0.368,7,19,0.600,6,10,38,11,27,29,7,3,10,11,85
GSW,2016-03-16,W,Home,NYK85-121GSW,0.505,46,91,0.486,18,37,0.917,11,12,54,12,42,32,4,8,13,13,121
DET,2016-03-16,L,Home,ATL118-114DET,0.464,39,84,0.320,8,25,0.718,28,39,48,9,39,23,3,4,14,25,114
ATL,2016-03-17,W,Home,DEN98-116ATL,0.500,40,80,0.462,12,26,0.857,24,28,40,7,33,32,5,8,12,16,116
MEM,2016-03-17,L,Away,MIL96-86MEM,0.370,34,92,0.231,3,13,0.882,15,17,47,18,29,16,8,3,16,19,86
MIL,2016-03-17,W,Home,MEM86-96MIL,0.493,37,75,0.263,5,19,0.680,17,25,44,9,35,21,7,17,13,15,96
PHX,2016-03-17,L,Away,UTA103-69PHX,0.341,28,82,0.231,6,26,0.500,7,14,43,10,33,14,9,1,21,16,69
UTA,2016-03-17,W,Home,PHX69-103UTA,0.489,43,88,0.440,11,25,0.667,6,9,51,9,42,20,14,5,16,18,103
DEN,2016-03-17,L,Away,ATL116-98DEN,0.448,39,87,0.273,6,22,0.824,14,17,39,9,30,22,6,4,14,22,98
TOR,2016-03-17,W,Away,IND94-101TOR,0.364,32,88,0.318,7,22,0.789,30,38,57,15,42,11,5,5,15,21,101
MIA,2016-03-17,L,Home,CHA109-106MIA,0.533,40,75,0.412,7,17,0.792,19,24,39,6,33,22,5,8,15,17,106
CHA,2016-03-17,W,Away,MIA106-109CHA,0.465,40,86,0.500,13,26,0.762,16,21,39,9,30,19,3,0,9,19,109
WAS,2016-03-17,W,Away,PHI94-99WAS,0.444,40,90,0.222,6,27,0.684,13,19,60,12,48,25,8,1,23,17,99
BKN,2016-03-17,L,Away,CHI118-102BKN,0.465,40,86,0.286,6,21,0.800,16,20,39,12,27,22,7,3,9,18,102
CHI,2016-03-17,W,Home,BKN102-118CHI,0.489,46,94,0.458,11,24,1.000,15,15,50,16,34,26,6,8,9,16,118
SAS,2016-03-17,W,Home,POR110-118SAS,0.523,45,86,0.500,8,16,0.909,20,22,37,4,33,35,8,11,7,24,118
POR,2016-03-17,L,Away,SAS118-110POR,0.438,39,89,0.455,10,22,0.733,22,30,49,14,35,23,5,6,13,22,110
PHI,2016-03-17,L,Home,WAS99-94PHI,0.385,35,91,0.182,6,33,0.692,18,26,40,8,32,17,16,3,11,20,94
IND,2016-03-17,L,Home,TOR101-94IND,0.385,35,91,0.286,8,28,0.696,16,23,48,9,39,21,9,7,15,32,94
POR,2016-03-18,W,Away,NOP112-117POR,0.462,36,78,0.333,9,27,0.900,36,40,45,6,39,17,4,3,13,26,117
NOP,2016-03-18,L,Home,POR117-112NOP,0.482,40,83,0.476,10,21,0.786,22,28,34,3,31,23,7,4,7,26,112
TOR,2016-03-18,W,Home,BOS91-105TOR,0.481,37,77,0.464,13,28,0.720,18,25,40,7,33,18,10,8,16,19,105
BOS,2016-03-18,L,Away,TOR105-91BOS,0.439,36,82,0.429,9,21,0.833,10,12,37,7,30,18,8,3,16,18,91
DAL,2016-03-18,L,Home,GSW130-112DAL,0.441,41,93,0.310,9,29,0.955,21,22,46,11,35,25,4,8,13,15,112
GSW,2016-03-18,W,Away,DAL112-130GSW,0.505,48,95,0.579,22,38,0.857,12,14,42,5,37,35,8,7,13,21,130
ORL,2016-03-18,L,Home,CLE109-103ORL,0.451,37,82,0.500,11,22,0.818,18,22,36,9,27,24,12,4,13,24,103
CLE,2016-03-18,W,Away,ORL103-109CLE,0.500,38,76,0.464,13,28,0.741,20,27,41,9,32,23,7,4,19,21,109
DET,2016-03-18,W,Home,SAC108-115DET,0.478,44,92,0.462,12,26,0.833,15,18,49,16,33,25,7,6,17,22,115
HOU,2016-03-18,W,Home,MIN111-116HOU,0.565,48,85,0.379,11,29,0.643,9,14,42,13,29,31,9,7,17,19,116
MIN,2016-03-18,L,Away,HOU116-111MIN,0.506,43,85,0.375,6,16,0.792,19,24,35,11,24,30,14,4,12,14,111
LAL,2016-03-18,L,Home,PHX95-90LAL,0.360,31,86,0.261,6,23,0.846,22,26,50,12,38,21,4,6,12,21,90
PHX,2016-03-18,W,Away,LAL90-95PHX,0.360,32,89,0.267,8,30,0.885,23,26,57,17,40,19,5,6,12,21,95
PHI,2016-03-18,L,Home,OKC111-97PHI,0.393,35,89,0.345,10,29,0.630,17,27,36,10,26,24,11,5,8,17,97
OKC,2016-03-18,W,Away,PHI97-111OKC,0.506,45,89,0.318,7,22,0.778,14,18,63,16,47,27,3,8,20,24,111
SAC,2016-03-18,L,Away,DET115-108SAC,0.506,40,79,0.267,4,15,0.828,24,29,35,7,28,21,8,4,11,20,108
LAC,2016-03-19,L,Away,MEM113-102LAC,0.470,31,66,0.400,12,30,0.718,28,39,30,4,26,18,8,8,14,27,102
MEM,2016-03-19,W,Home,LAC102-113MEM,0.488,40,82,0.267,4,15,0.806,29,36,44,18,26,23,9,5,13,28,113
DEN,2016-03-19,W,Away,CHA93-101DEN,0.437,38,87,0.500,9,18,0.696,16,23,51,14,37,19,6,4,14,21,101
CHA,2016-03-19,L,Home,DEN101-93CHA,0.422,35,83,0.281,9,32,0.700,14,20,38,8,30,22,6,13,11,18,93
NYK,2016-03-19,L,Away,WAS99-89NYK,0.395,32,81,0.476,10,21,0.882,15,17,42,9,33,21,2,9,18,18,89
WAS,2016-03-19,W,Home,NYK89-99WAS,0.448,39,87,0.276,8,29,0.765,13,17,42,8,34,24,7,4,10,16,99
ATL,2016-03-19,W,Home,HOU97-109ATL,0.500,44,88,0.368,14,38,0.583,7,12,40,9,31,32,12,6,16,20,109
HOU,2016-03-19,L,Away,ATL109-97HOU,0.393,33,84,0.217,5,23,0.839,26,31,51,15,36,15,11,3,17,17,97
MIA,2016-03-19,W,Home,CLE101-122MIA,0.548,46,84,0.579,11,19,0.826,19,23,42,13,29,29,7,5,12,14,122
OKC,2016-03-19,W,Away,IND111-115OKC,0.525,42,80,0.357,10,28,0.808,21,26,45,9,36,26,8,4,18,25,115
CLE,2016-03-19,L,Away,MIA122-101CLE,0.526,40,76,0.417,10,24,0.846,11,13,26,3,23,19,6,3,14,22,101
DET,2016-03-19,W,Home,BKN103-115DET,0.489,46,94,0.417,10,24,0.619,13,21,45,15,30,30,5,4,8,17,115
BKN,2016-03-19,L,Away,DET115-103BKN,0.525,42,80,0.357,5,14,0.667,14,21,40,6,34,24,3,5,9,22,103
CHI,2016-03-19,W,Home,UTA85-92CHI,0.488,39,80,0.316,6,19,0.727,8,11,42,11,31,24,4,6,12,12,92
UTA,2016-03-19,L,Away,CHI92-85UTA,0.407,35,86,0.296,8,27,0.583,7,12,40,15,25,22,5,4,10,14,85
GSW,2016-03-19,L,Away,SAS87-79GSW,0.378,31,82,0.250,9,36,0.800,8,10,37,7,30,24,12,3,11,21,79
SAS,2016-03-19,W,Home,GSW79-87SAS,0.410,32,78,0.381,8,21,0.833,15,18,53,14,39,17,4,6,18,19,87
IND,2016-03-19,L,Home,OKC115-111IND,0.482,40,83,0.409,9,22,0.733,22,30,34,8,26,28,11,2,12,18,111
NOP,2016-03-20,W,Home,LAC105-109NOP,0.493,35,71,0.333,7,21,0.800,32,40,54,10,44,22,9,1,23,34,109
LAC,2016-03-20,L,Away,NOP109-105LAC,0.402,33,82,0.256,10,39,0.690,29,42,35,7,28,21,12,5,14,28,105
TOR,2016-03-20,W,Home,ORL100-105TOR,0.432,35,81,0.300,6,20,0.644,29,45,45,14,31,18,8,7,12,18,105
ORL,2016-03-20,L,Away,TOR105-100ORL,0.482,40,83,0.364,8,22,0.667,12,18,40,7,33,20,4,8,14,30,100
MIL,2016-03-20,L,Home,UTA94-85MIL,0.523,34,65,0.375,3,8,0.824,14,17,27,2,25,21,10,10,14,11,85
UTA,2016-03-20,W,Away,MIL85-94UTA,0.410,34,83,0.342,13,38,0.929,13,14,44,16,28,24,8,4,18,13,94
DAL,2016-03-20,W,Home,POR120-132DAL,0.551,49,89,0.600,15,25,0.826,19,23,50,8,42,31,7,8,16,21,132
NYK,2016-03-20,L,Home,SAC88-80NYK,0.352,32,91,0.211,4,19,0.800,12,15,55,19,36,16,5,7,15,16,80
SAC,2016-03-20,W,Away,NYK80-88SAC,0.398,35,88,0.280,7,25,0.786,11,14,49,12,37,20,11,3,12,15,88
PHI,2016-03-20,L,Home,BOS120-105PHI,0.424,39,92,0.381,8,21,0.704,19,27,40,12,28,28,5,7,11,19,105
BOS,2016-03-20,W,Away,PHI105-120BOS,0.489,46,94,0.400,10,25,0.857,18,21,53,14,39,28,8,3,13,24,120
POR,2016-03-20,L,Away,DAL132-120POR,0.404,42,104,0.391,18,46,0.643,18,28,52,22,30,25,9,4,15,22,120
CHA,2016-03-21,W,Home,SAS88-91CHA,0.402,35,87,0.421,8,19,0.684,13,19,46,10,36,18,11,5,15,12,91
SAS,2016-03-21,L,Away,CHA91-88SAS,0.430,37,86,0.235,4,17,0.769,10,13,47,9,38,23,9,12,16,17,88
GSW,2016-03-21,W,Away,MIN104-109GSW,0.494,43,87,0.333,8,24,0.625,15,24,44,13,31,31,13,10,17,20,109
IND,2016-03-21,W,Home,PHI75-91IND,0.432,35,81,0.385,10,26,0.846,11,13,45,7,38,18,7,5,15,20,91
MIN,2016-03-21,L,Home,GSW109-104MIN,0.439,36,82,0.368,7,19,0.833,25,30,37,10,27,26,8,5,18,20,104
WAS,2016-03-21,W,Away,ATL102-117WAS,0.505,46,91,0.520,13,25,0.600,12,20,44,9,35,27,10,3,9,17,117
ATL,2016-03-21,L,Home,WAS117-102ATL,0.487,38,78,0.394,13,33,0.765,13,17,33,2,31,23,5,6,14,15,102
PHI,2016-03-21,L,Away,IND91-75PHI,0.388,31,80,0.222,4,18,0.643,9,14,44,10,34,15,4,4,16,17,75
ORL,2016-03-21,L,Away,BOS107-96ORL,0.419,39,93,0.263,5,19,0.684,13,19,45,14,31,15,9,7,11,20,96
MIL,2016-03-21,L,Away,DET92-91MIL,0.539,41,76,0.556,5,9,0.571,4,7,40,5,35,23,5,7,13,20,91
DET,2016-03-21,W,Home,MIL91-92DET,0.412,35,85,0.273,9,33,0.765,13,17,39,10,29,18,6,3,12,14,92
CHI,2016-03-21,W,Home,SAC102-109CHI,0.451,41,91,0.500,12,24,0.652,15,23,40,11,29,28,13,7,9,16,109
BOS,2016-03-21,W,Home,ORL96-107BOS,0.471,40,85,0.318,7,22,0.833,20,24,46,9,37,22,8,6,15,16,107
SAC,2016-03-21,L,Away,CHI109-102SAC,0.455,40,88,0.310,9,29,0.813,13,16,50,14,36,23,6,2,20,19,102
PHX,2016-03-21,L,Home,MEM103-97PHX,0.395,30,76,0.393,11,28,0.765,26,34,45,9,36,22,8,10,17,18,97
MEM,2016-03-21,W,Away,PHX97-103MEM,0.433,39,90,0.400,8,20,0.895,17,19,45,10,35,18,10,4,13,27,103
CLE,2016-03-21,W,Home,DEN91-124CLE,0.558,48,86,0.484,15,31,0.765,13,17,43,8,35,38,10,4,13,19,124
DEN,2016-03-21,L,Away,CLE124-91DEN,0.395,32,81,0.364,8,22,0.760,19,25,35,10,25,19,10,4,17,16,91
LAL,2016-03-22,W,Home,MEM100-107LAL,0.506,39,77,0.316,6,19,0.958,23,24,40,11,29,21,10,4,22,23,107
MEM,2016-03-22,L,Away,LAL107-100MEM,0.500,40,80,0.267,4,15,0.696,16,23,33,13,20,23,13,2,20,26,100
CHA,2016-03-22,W,Away,BKN100-105CHA,0.476,39,82,0.357,10,28,0.810,17,21,36,3,33,21,7,5,8,21,105
BKN,2016-03-22,L,Home,CHA105-100BKN,0.459,34,74,0.444,8,18,0.889,24,27,44,6,38,21,4,2,16,24,100
HOU,2016-03-22,L,Away,OKC111-107HOU,0.435,40,92,0.351,13,37,0.824,14,17,47,13,34,26,9,3,17,27,107
OKC,2016-03-22,W,Home,HOU107-111OKC,0.451,41,91,0.229,8,35,0.724,21,29,46,13,33,22,10,7,13,17,111
MIA,2016-03-22,W,Away,NOP99-113MIA,0.500,44,88,0.158,3,19,0.815,22,27,53,14,39,21,5,5,13,22,113
NOP,2016-03-22,L,Home,MIA113-99NOP,0.391,34,87,0.438,7,16,0.800,24,30,42,11,31,16,7,1,13,25,99
ORL,2016-03-23,L,Away,DET118-102ORL,0.398,39,98,0.320,8,25,0.842,16,19,44,17,27,24,9,3,6,19,102
DAL,2016-03-23,L,Away,POR109-103DAL,0.438,42,96,0.300,9,30,0.909,10,11,47,11,36,21,8,6,17,17,103
DEN,2016-03-23,W,Home,PHI103-104DEN,0.434,33,76,0.353,6,17,0.800,32,40,46,7,39,18,7,9,17,19,104
WAS,2016-03-23,L,Home,ATL122-101WAS,0.424,39,92,0.400,12,30,0.917,11,12,43,10,33,25,7,2,18,22,101
SAC,2016-03-23,L,Away,MIN113-104SAC,0.462,42,91,0.400,8,20,0.522,12,23,40,14,26,23,6,4,17,25,104
MIN,2016-03-23,W,Home,SAC104-113MIN,0.563,45,80,0.385,5,13,0.563,18,32,43,9,34,29,8,6,18,18,113
HOU,2016-03-23,L,Home,UTA89-87HOU,0.446,33,74,0.391,9,23,0.545,12,22,32,4,28,22,13,9,15,21,87
ATL,2016-03-23,W,Away,WAS101-122ATL,0.536,45,84,0.405,17,42,0.682,15,22,41,7,34,32,10,5,16,17,122
PHI,2016-03-23,L,Away,DEN104-103PHI,0.394,37,94,0.405,15,37,0.933,14,15,45,8,37,26,7,4,10,27,103
UTA,2016-03-23,W,Away,HOU87-89UTA,0.403,31,77,0.379,11,29,0.800,16,20,48,13,35,22,8,5,23,19,89
POR,2016-03-23,W,Home,DAL103-109POR,0.449,40,89,0.259,7,27,0.880,22,25,46,11,35,19,12,8,14,12,109
LAL,2016-03-23,L,Away,PHX119-107LAL,0.419,39,93,0.259,7,27,0.846,22,26,41,14,27,13,6,6,10,24,107
PHX,2016-03-23,W,Home,LAL107-119PHX,0.505,47,93,0.464,13,28,0.600,12,20,52,15,37,31,6,4,13,21,119
GSW,2016-03-23,W,Home,LAC98-114GSW,0.448,39,87,0.441,15,34,0.750,21,28,50,11,39,23,9,5,12,20,114
LAC,2016-03-23,L,Away,GSW114-98LAC,0.424,36,85,0.286,8,28,0.667,18,27,46,8,38,21,8,7,10,22,98
SAS,2016-03-23,W,Home,MIA88-112SAS,0.519,42,81,0.571,8,14,0.833,20,24,44,10,34,26,7,4,10,12,112
MIA,2016-03-23,L,Away,SAS112-88MIA,0.481,37,77,0.500,7,14,0.583,7,12,36,6,30,23,8,6,15,16,88
NYK,2016-03-23,W,Away,CHI107-115NYK,0.517,45,87,0.560,14,25,0.733,11,15,53,14,39,28,4,6,12,16,115
DET,2016-03-23,W,Home,ORL102-118DET,0.538,43,80,0.458,11,24,0.840,21,25,45,9,36,30,4,5,16,15,118
BOS,2016-03-23,W,Home,TOR79-91BOS,0.438,35,80,0.400,8,20,0.619,13,21,48,7,41,24,5,5,8,18,91
TOR,2016-03-23,L,Away,BOS91-79TOR,0.348,31,89,0.273,6,22,0.550,11,20,52,15,37,13,3,7,12,15,79
CLE,2016-03-23,W,Home,MIL104-113CLE,0.482,40,83,0.294,10,34,0.852,23,27,42,17,25,29,6,8,15,17,113
CHI,2016-03-23,L,Home,NYK115-107CHI,0.463,38,82,0.469,15,32,0.762,16,21,34,6,28,29,7,5,6,12,107
MIL,2016-03-23,L,Away,CLE113-104MIL,0.538,43,80,0.438,7,16,0.733,11,15,31,10,21,23,8,4,14,24,104
UTA,2016-03-24,L,Away,OKC113-91UTA,0.479,35,73,0.227,5,22,0.696,16,23,36,9,27,18,8,3,18,22,91
OKC,2016-03-24,W,Home,UTA91-113OKC,0.542,45,83,0.409,9,22,0.636,14,22,39,10,29,27,13,4,15,16,113
NOP,2016-03-24,L,Away,IND92-84NOP,0.412,35,85,0.250,4,16,0.714,10,14,47,9,38,15,7,0,16,16,84
POR,2016-03-24,L,Away,LAC96-94POR,0.400,32,80,0.250,6,24,0.750,24,32,41,9,32,18,10,5,16,25,94
IND,2016-03-24,W,Home,NOP84-92IND,0.456,36,79,0.350,7,20,0.867,13,15,44,3,41,26,10,6,14,12,92
BKN,2016-03-24,W,Home,CLE95-104BKN,0.461,41,89,0.364,8,22,0.737,14,19,46,10,36,28,10,5,9,16,104
CHI,2016-03-24,L,Away,NYK106-94CHI,0.416,37,89,0.240,6,25,0.778,14,18,34,7,27,15,9,2,8,14,94
NYK,2016-03-24,W,Home,CHI94-106NYK,0.513,39,76,0.433,13,30,0.938,15,16,45,5,40,19,4,9,18,12,106
LAC,2016-03-24,W,Home,POR94-96LAC,0.451,37,82,0.211,4,19,0.643,18,28,47,11,36,21,9,5,16,29,96
CLE,2016-03-24,L,Away,BKN104-95CLE,0.438,39,89,0.263,10,38,0.778,7,9,45,11,34,22,3,2,15,20,95
CHA,2016-03-25,L,Away,DET112-105CHA,0.398,37,93,0.467,14,30,0.773,17,22,42,7,35,24,8,2,7,21,105
