Team,Match Up,Date,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
LAL,LAL vs. BOS,2019-03-09,L,240,107,44,91,0.484,5,27,0.185,14,18,0.778,8,35,43,28,4,4,12,16,-13
MIN,MIN vs. WAS,2019-03-09,W,265,135,51,114,0.447,12,36,0.333,21,24,0.875,18,37,55,25,9,3,10,17,5
WAS,WAS @ MIN,2019-03-09,L,265,130,48,100,0.480,16,44,0.364,18,24,0.750,10,40,50,31,8,5,19,23,-5
BKN,BKN @ ATL,2019-03-09,W,240,114,33,86,0.384,15,44,0.341,33,54,0.611,15,39,54,21,7,3,14,23,2
ATL,ATL vs. BKN,2019-03-09,L,240,112,39,105,0.371,8,41,0.195,26,32,0.813,18,39,57,22,7,2,10,37,-2
POR,POR vs. PHX,2019-03-09,W,240,127,43,86,0.500,13,29,0.448,28,36,0.778,12,40,52,19,5,7,17,27,7
PHX,PHX @ POR,2019-03-09,L,240,120,43,103,0.417,9,27,0.333,25,29,0.862,13,30,43,27,7,5,8,23,-7
SAC,SAC @ NYK,2019-03-09,W,240,102,36,95,0.379,12,36,0.333,18,22,0.818,11,42,53,16,5,3,7,14,8
NYK,NYK vs. SAC,2019-03-09,L,240,94,35,94,0.372,10,35,0.286,14,21,0.667,13,45,58,16,3,5,10,20,-8
DEN,DEN @ GSW,2019-03-08,L,240,105,33,87,0.379,12,33,0.364,27,35,0.771,14,32,46,21,9,3,19,22,-17
GSW,GSW vs. DEN,2019-03-08,W,240,122,45,84,0.536,18,35,0.514,14,21,0.667,7,36,43,32,11,10,17,28,17
WAS,WAS @ CHA,2019-03-08,L,240,111,40,86,0.465,9,27,0.333,22,26,0.846,13,33,46,28,8,5,14,19,-1
CHA,CHA vs. WAS,2019-03-08,W,240,112,40,96,0.417,14,41,0.341,18,20,0.900,18,34,52,24,7,8,14,18,1
ORL,ORL vs. DAL,2019-03-08,W,240,111,42,87,0.483,14,29,0.483,13,18,0.722,11,37,48,26,9,5,16,18,5
DAL,DAL @ ORL,2019-03-08,L,240,106,42,89,0.472,10,34,0.294,12,16,0.750,10,32,42,22,6,3,14,15,-5
OKC,OKC @ LAC,2019-03-08,L,240,110,41,102,0.402,11,44,0.250,17,26,0.654,14,38,52,20,3,7,11,34,-8
LAC,LAC vs. OKC,2019-03-08,W,240,118,39,86,0.453,9,25,0.360,31,46,0.674,10,43,53,20,7,4,10,26,8
CHI,CHI vs. DET,2019-03-08,L,240,104,42,82,0.512,5,17,0.294,15,23,0.652,8,27,35,20,9,4,16,18,-8
DET,DET @ CHI,2019-03-08,W,240,112,45,83,0.542,9,27,0.333,13,21,0.619,7,34,41,23,5,9,17,19,8
CLE,CLE @ MIA,2019-03-08,L,240,110,39,81,0.481,19,43,0.442,13,16,0.813,6,22,28,28,6,1,15,25,-16
MIA,MIA vs. CLE,2019-03-08,W,240,126,45,79,0.570,12,25,0.480,24,33,0.727,14,31,45,31,5,5,12,15,16
MEM,MEM vs. UTA,2019-03-08,W,240,114,46,90,0.511,9,22,0.409,13,15,0.867,8,35,43,31,5,5,11,18,10
UTA,UTA @ MEM,2019-03-08,L,240,104,35,82,0.427,18,48,0.375,16,24,0.667,10,31,41,21,8,10,13,20,-10
HOU,HOU vs. PHI,2019-03-08,W,240,107,42,85,0.494,13,41,0.317,10,15,0.667,7,36,43,22,13,0,17,18,16
PHI,PHI @ HOU,2019-03-08,L,240,91,35,95,0.368,3,26,0.115,18,23,0.783,22,37,59,20,9,4,18,17,-16
NOP,NOP vs. TOR,2019-03-08,L,240,104,43,105,0.410,10,39,0.256,8,13,0.615,14,37,51,28,11,0,17,12,-23
TOR,TOR @ NOP,2019-03-08,W,240,127,53,99,0.535,13,37,0.351,8,9,0.889,7,44,51,31,10,12,16,14,23
POR,POR vs. OKC,2019-03-07,L,265,121,37,94,0.394,9,41,0.220,38,47,0.809,14,37,51,14,7,8,14,27,-8
OKC,OKC @ POR,2019-03-07,W,265,129,48,105,0.457,8,27,0.296,25,32,0.781,16,42,58,14,7,5,16,31,8
MIL,MIL vs. IND,2019-03-07,W,240,117,43,86,0.500,14,35,0.400,17,21,0.810,8,44,52,21,7,10,13,19,19
IND,IND @ MIL,2019-03-07,L,240,98,35,90,0.389,14,37,0.378,14,20,0.700,6,34,40,26,10,7,11,16,-19
UTA,UTA @ NOP,2019-03-06,W,240,114,46,88,0.523,8,30,0.267,14,22,0.636,9,36,45,31,9,8,20,20,10
NOP,NOP vs. UTA,2019-03-06,L,240,104,41,89,0.461,9,24,0.375,13,20,0.650,7,34,41,17,6,4,18,23,-10
DAL,DAL @ WAS,2019-03-06,L,240,123,45,93,0.484,15,41,0.366,18,28,0.643,14,25,39,27,7,2,7,19,-9
WAS,WAS vs. DAL,2019-03-06,W,240,132,50,93,0.538,12,33,0.364,20,25,0.800,15,34,49,30,3,2,13,26,9
MIA,MIA @ CHA,2019-03-06,W,240,91,38,90,0.422,9,26,0.346,6,11,0.545,17,34,51,19,10,7,18,16,7
CHA,CHA vs. MIA,2019-03-06,L,240,84,30,82,0.366,14,36,0.389,10,15,0.667,10,30,40,22,7,4,21,19,-7
BOS,BOS @ SAC,2019-03-06,W,240,111,40,79,0.506,13,33,0.394,18,21,0.857,3,32,35,26,11,1,18,22,2
SAC,SAC vs. BOS,2019-03-06,L,240,109,40,80,0.500,13,29,0.448,16,22,0.727,6,34,40,23,8,4,18,21,-2
MIN,MIN @ DET,2019-03-06,L,240,114,41,84,0.488,12,27,0.444,20,21,0.952,6,31,37,25,3,5,13,22,-17
DET,DET vs. MIN,2019-03-06,W,240,131,50,93,0.538,14,33,0.424,17,22,0.773,11,31,42,29,5,3,5,19,17
CLE,CLE @ BKN,2019-03-06,L,240,107,35,87,0.402,16,38,0.421,21,29,0.724,11,36,47,23,7,3,18,22,-6
BKN,BKN vs. CLE,2019-03-06,W,240,113,43,91,0.473,12,33,0.364,15,26,0.577,11,39,50,21,5,7,14,22,6
NYK,NYK @ PHX,2019-03-06,L,240,96,35,77,0.455,6,15,0.400,20,25,0.800,8,38,46,17,6,7,22,23,-11
PHX,PHX vs. NYK,2019-03-06,W,240,107,39,81,0.481,12,29,0.414,17,22,0.773,4,27,31,21,11,9,13,25,11
PHI,PHI @ CHI,2019-03-06,L,240,107,40,87,0.460,8,24,0.333,19,24,0.792,13,33,46,22,10,5,15,20,-1
CHI,CHI vs. PHI,2019-03-06,W,240,108,41,93,0.441,6,23,0.261,20,27,0.741,16,31,47,21,7,3,13,17,1
DEN,DEN @ LAL,2019-03-06,W,240,115,45,98,0.459,13,42,0.310,12,17,0.706,18,37,55,33,6,3,8,17,16
LAL,LAL vs. DEN,2019-03-06,L,240,99,40,84,0.476,7,31,0.226,12,23,0.522,5,36,41,26,5,4,12,22,-16
ATL,ATL vs. SAS,2019-03-06,L,240,104,36,92,0.391,13,43,0.302,19,24,0.792,11,36,47,21,8,2,14,18,-7
SAS,SAS @ ATL,2019-03-06,W,240,111,44,89,0.494,10,33,0.303,13,18,0.722,6,43,49,27,4,9,16,23,7
MEM,MEM vs. POR,2019-03-05,W,240,120,40,75,0.533,13,27,0.481,27,36,0.750,4,30,34,22,11,5,17,21,9
POR,POR @ MEM,2019-03-05,L,240,111,42,79,0.532,9,29,0.310,18,21,0.857,5,31,36,25,7,4,20,29,-9
HOU,HOU @ TOR,2019-03-05,W,240,107,38,85,0.447,15,34,0.441,16,18,0.889,9,34,43,22,11,6,10,23,12
TOR,TOR vs. HOU,2019-03-05,L,240,95,37,89,0.416,9,32,0.281,12,16,0.750,16,31,47,16,1,5,13,15,-12
OKC,OKC @ MIN,2019-03-05,L,240,120,42,94,0.447,18,46,0.391,18,31,0.581,15,30,45,20,4,8,12,26,-11
MIN,MIN vs. OKC,2019-03-05,W,240,131,47,89,0.528,11,22,0.500,26,35,0.743,10,42,52,28,6,2,10,24,11
IND,IND vs. CHI,2019-03-05,W,240,105,38,84,0.452,11,25,0.440,18,24,0.750,11,39,50,19,6,9,12,22,9
CHI,CHI @ IND,2019-03-05,L,240,96,36,93,0.387,4,25,0.160,20,24,0.833,15,34,49,16,7,7,10,20,-9
BOS,BOS @ GSW,2019-03-05,W,240,128,49,96,0.510,14,34,0.412,16,17,0.941,9,37,46,38,12,5,11,24,33
GSW,GSW vs. BOS,2019-03-05,L,240,95,34,85,0.400,8,35,0.229,19,23,0.826,9,36,45,26,5,2,22,24,-33
ORL,ORL @ PHI,2019-03-05,L,240,106,42,93,0.452,13,32,0.406,9,12,0.750,10,34,44,21,4,2,12,16,-8
PHI,PHI vs. ORL,2019-03-05,W,240,114,42,89,0.472,11,28,0.393,19,21,0.905,10,40,50,28,10,4,11,13,8
NYK,NYK @ SAC,2019-03-04,L,240,108,39,85,0.459,12,29,0.414,18,28,0.643,10,38,48,17,8,5,18,25,-7
SAC,SAC vs. NYK,2019-03-04,W,240,115,39,83,0.470,11,29,0.379,26,33,0.788,6,37,43,28,11,3,14,24,7
MIA,MIA vs. ATL,2019-03-04,W,240,114,44,79,0.557,9,23,0.391,17,24,0.708,7,33,40,23,9,7,19,24,1
ATL,ATL @ MIA,2019-03-04,L,240,113,38,91,0.418,17,46,0.370,20,25,0.800,16,26,42,25,9,2,14,21,-1
BKN,BKN vs. DAL,2019-03-04,W,240,127,48,85,0.565,17,41,0.415,14,19,0.737,3,45,48,29,8,1,13,23,39
DAL,DAL @ BKN,2019-03-04,L,240,88,31,87,0.356,12,45,0.267,14,22,0.636,5,31,36,20,4,3,14,19,-39
PHX,PHX vs. MIL,2019-03-04,W,240,114,41,91,0.451,7,22,0.318,25,31,0.806,17,39,56,22,10,10,14,23,9
MIL,MIL @ PHX,2019-03-04,L,240,105,35,95,0.368,12,42,0.286,23,31,0.742,18,39,57,17,8,2,15,25,-9
LAL,LAL vs. LAC,2019-03-04,L,240,105,38,91,0.418,10,38,0.263,19,24,0.792,7,33,40,22,2,6,12,21,-8
LAC,LAC @ LAL,2019-03-04,W,240,113,41,83,0.494,11,29,0.379,20,24,0.833,8,42,50,25,7,3,16,22,8
DEN,DEN @ SAS,2019-03-04,L,240,103,41,95,0.432,17,40,0.425,4,4,1.000,8,35,43,27,5,3,13,17,-1
SAS,SAS vs. DEN,2019-03-04,W,240,104,41,85,0.482,8,25,0.320,14,19,0.737,6,37,43,27,8,7,9,13,1
UTA,UTA vs. NOP,2019-03-04,L,240,112,43,92,0.467,14,38,0.368,12,14,0.857,13,34,47,35,3,6,18,17,-3
NOP,NOP @ UTA,2019-03-04,W,240,115,46,96,0.479,9,20,0.450,14,18,0.778,12,32,44,24,12,5,8,20,3
OKC,OKC vs. MEM,2019-03-03,W,240,99,33,93,0.355,9,30,0.300,24,33,0.727,17,36,53,19,10,5,14,19,4
MEM,MEM @ OKC,2019-03-03,L,240,95,35,79,0.443,7,22,0.318,18,19,0.947,4,40,44,22,9,9,22,25,-4
MIN,MIN @ WAS,2019-03-03,L,240,121,52,99,0.525,4,27,0.148,13,19,0.684,12,34,46,25,3,4,12,24,-14
WAS,WAS vs. MIN,2019-03-03,W,240,135,49,98,0.500,11,33,0.333,26,32,0.813,15,31,46,30,6,4,9,19,14
POR,POR @ CHA,2019-03-03,W,240,118,43,96,0.448,11,32,0.344,21,23,0.913,13,35,48,26,9,3,11,23,10
CHA,CHA vs. POR,2019-03-03,L,240,108,37,83,0.446,14,33,0.424,20,23,0.870,4,31,35,25,7,5,12,21,-10
NYK,NYK @ LAC,2019-03-03,L,240,107,35,88,0.398,11,29,0.379,26,34,0.765,9,37,46,23,9,9,13,19,-21
LAC,LAC vs. NYK,2019-03-03,W,240,128,48,98,0.490,19,35,0.543,13,17,0.765,9,44,53,33,5,4,17,28,21
ORL,ORL @ CLE,2019-03-03,L,240,93,39,88,0.443,6,26,0.231,9,11,0.818,8,33,41,23,5,4,11,17,-14
CLE,CLE vs. ORL,2019-03-03,W,240,107,36,83,0.434,14,43,0.326,21,23,0.913,9,35,44,20,7,2,13,15,14
BOS,BOS vs. HOU,2019-03-03,L,240,104,37,77,0.481,8,28,0.286,22,29,0.759,8,36,44,23,7,0,13,23,-11
HOU,HOU @ BOS,2019-03-03,W,240,115,38,80,0.475,21,51,0.412,18,29,0.621,10,32,42,22,8,4,12,23,11
CHI,CHI vs. ATL,2019-03-03,L,240,118,47,92,0.511,8,27,0.296,16,21,0.762,9,33,42,25,6,5,14,20,-5
ATL,ATL @ CHI,2019-03-03,W,240,123,42,89,0.472,21,42,0.500,18,28,0.643,11,35,46,30,10,5,13,18,5
DET,DET vs. TOR,2019-03-03,W,265,112,40,86,0.465,12,33,0.364,20,29,0.690,8,38,46,25,10,3,18,24,5
TOR,TOR @ DET,2019-03-03,L,265,107,37,96,0.385,14,39,0.359,19,24,0.792,18,32,50,22,8,3,16,28,-5
NOP,NOP @ DEN,2019-03-02,W,240,120,45,92,0.489,12,30,0.400,18,26,0.692,12,35,47,28,10,4,21,25,8
DEN,DEN vs. NOP,2019-03-02,L,240,112,39,92,0.424,9,32,0.281,25,29,0.862,10,34,44,25,13,7,16,22,-8
UTA,UTA vs. MIL,2019-03-02,W,240,115,44,96,0.458,12,29,0.414,15,26,0.577,16,37,53,22,13,7,13,23,4
MIL,MIL @ UTA,2019-03-02,L,240,111,37,96,0.385,15,39,0.385,22,30,0.733,17,36,53,20,6,10,15,22,-4
DAL,DAL vs. MEM,2019-03-02,L,240,81,26,85,0.306,7,40,0.175,22,33,0.667,13,30,43,17,9,5,10,23,-30
MEM,MEM @ DAL,2019-03-02,W,240,111,39,78,0.500,14,34,0.412,19,24,0.792,4,46,50,30,4,6,15,30,30
IND,IND vs. ORL,2019-03-02,L,240,112,42,77,0.545,7,27,0.259,21,24,0.875,3,33,36,31,5,6,11,17,-5
ORL,ORL @ IND,2019-03-02,W,240,117,46,91,0.505,10,28,0.357,15,19,0.789,11,30,41,28,7,5,9,20,5
BKN,BKN @ MIA,2019-03-02,L,240,88,31,88,0.352,9,42,0.214,17,22,0.773,7,29,36,20,6,6,12,14,-29
MIA,MIA vs. BKN,2019-03-02,W,240,117,44,90,0.489,14,34,0.412,15,22,0.682,11,46,57,36,5,9,12,19,29
CLE,CLE vs. DET,2019-03-02,L,240,93,27,79,0.342,13,34,0.382,26,32,0.813,9,24,33,15,7,1,12,19,-36
DET,DET @ CLE,2019-03-02,W,240,129,47,87,0.540,20,37,0.541,15,17,0.882,9,42,51,27,5,8,12,24,36
LAL,LAL @ PHX,2019-03-02,L,240,109,43,89,0.483,8,25,0.320,15,23,0.652,10,30,40,27,3,3,12,24,-9
PHX,PHX vs. LAL,2019-03-02,W,240,118,39,76,0.513,6,26,0.231,34,40,0.850,9,32,41,21,7,8,13,22,9
OKC,OKC @ SAS,2019-03-02,L,240,102,40,88,0.455,7,29,0.241,15,24,0.625,11,34,45,17,7,2,13,19,-14
SAS,SAS vs. OKC,2019-03-02,W,240,116,45,91,0.495,8,19,0.421,18,25,0.720,11,38,49,15,8,6,11,19,14
PHI,PHI vs. GSW,2019-03-02,L,240,117,39,87,0.448,14,31,0.452,25,29,0.862,11,35,46,26,6,3,21,25,-3
GSW,GSW @ PHI,2019-03-02,W,240,120,41,81,0.506,14,33,0.424,24,34,0.706,4,35,39,23,14,7,14,22,3
POR,POR @ TOR,2019-03-01,L,240,117,42,85,0.494,14,33,0.424,19,23,0.826,9,33,42,24,9,4,18,25,-2
TOR,TOR vs. POR,2019-03-01,W,240,119,45,81,0.556,10,28,0.357,19,21,0.905,2,30,32,29,9,6,14,17,2
LAC,LAC @ SAC,2019-03-01,W,240,116,40,92,0.435,12,31,0.387,24,33,0.727,16,42,58,19,4,6,12,23,7
SAC,SAC vs. LAC,2019-03-01,L,240,109,41,93,0.441,6,21,0.286,21,25,0.840,8,38,46,27,6,8,8,25,-7
CHI,CHI @ ATL,2019-03-01,W,340,168,56,119,0.471,21,48,0.438,35,48,0.729,11,51,62,30,10,5,17,30,7
ATL,ATL vs. CHI,2019-03-01,L,340,161,61,123,0.496,22,60,0.367,17,25,0.680,9,50,59,33,11,8,20,34,-7
CHA,CHA @ BKN,2019-03-01,W,240,123,50,94,0.532,9,21,0.429,14,17,0.824,10,30,40,24,6,4,14,25,11
BKN,BKN vs. CHA,2019-03-01,L,240,112,44,86,0.512,10,32,0.313,14,18,0.778,7,30,37,27,2,5,17,19,-11
NOP,NOP @ PHX,2019-03-01,W,240,130,50,87,0.575,16,27,0.593,14,20,0.700,10,40,50,34,13,4,25,18,14
PHX,PHX vs. NOP,2019-03-01,L,240,116,40,94,0.426,12,34,0.353,24,28,0.857,12,27,39,25,17,2,19,21,-14
BOS,BOS vs. WAS,2019-03-01,W,240,107,42,94,0.447,10,35,0.286,13,17,0.765,11,35,46,26,12,3,12,18,11
WAS,WAS @ BOS,2019-03-01,L,240,96,36,89,0.404,10,38,0.263,14,19,0.737,11,42,53,20,7,6,18,16,-11
MIL,MIL @ LAL,2019-03-01,W,240,131,48,93,0.516,14,40,0.350,21,24,0.875,11,40,51,30,4,6,11,15,11
LAL,LAL vs. MIL,2019-03-01,L,240,120,46,96,0.479,13,40,0.325,15,18,0.833,8,32,40,29,4,4,9,21,-11
OKC,OKC vs. PHI,2019-02-28,L,240,104,38,87,0.437,8,27,0.296,20,28,0.714,8,36,44,28,5,3,12,18,-4
PHI,PHI @ OKC,2019-02-28,W,240,108,42,91,0.462,12,30,0.400,12,19,0.632,8,36,44,33,9,5,14,24,4
DEN,DEN vs. UTA,2019-02-28,L,240,104,40,99,0.404,7,25,0.280,17,24,0.708,16,39,55,25,6,5,13,23,-7
UTA,UTA @ DEN,2019-02-28,W,240,111,37,84,0.440,16,43,0.372,21,33,0.636,10,34,44,25,6,6,11,22,7
MIN,MIN @ IND,2019-02-28,L,240,115,42,89,0.472,8,26,0.308,23,34,0.676,21,35,56,16,5,7,18,24,-7
IND,IND vs. MIN,2019-02-28,W,240,122,40,84,0.476,16,27,0.593,26,31,0.839,8,27,35,35,8,11,11,21,7
ORL,ORL vs. GSW,2019-02-28,W,240,103,40,89,0.449,11,31,0.355,12,15,0.800,9,44,53,24,2,9,15,14,7
GSW,GSW @ ORL,2019-02-28,L,240,96,39,97,0.402,9,40,0.225,9,10,0.900,9,38,47,16,5,3,12,14,-7
HOU,HOU vs. MIA,2019-02-28,W,240,121,38,77,0.494,19,46,0.413,26,28,0.929,8,28,36,22,6,5,16,21,3
MIA,MIA @ HOU,2019-02-28,L,240,118,42,81,0.519,15,28,0.536,19,24,0.792,8,26,34,28,9,2,14,22,-3
CLE,CLE @ NYK,2019-02-28,W,240,125,41,80,0.513,14,34,0.412,29,36,0.806,8,32,40,24,5,3,13,20,7
NYK,NYK vs. CLE,2019-02-28,L,240,118,46,95,0.484,11,32,0.344,15,23,0.652,14,26,40,26,4,3,10,28,-7
CHI,CHI @ MEM,2019-02-27,W,240,109,39,82,0.476,8,24,0.333,23,25,0.920,7,35,42,20,12,9,15,20,2
MEM,MEM vs. CHI,2019-02-27,L,240,107,41,94,0.436,9,27,0.333,16,18,0.889,12,34,46,25,7,5,16,17,-2
CHA,CHA vs. HOU,2019-02-27,L,240,113,39,83,0.470,12,33,0.364,23,27,0.852,8,40,48,25,9,5,18,22,-5
HOU,HOU @ CHA,2019-02-27,W,240,118,42,91,0.462,13,39,0.333,21,24,0.875,7,30,37,23,11,3,10,22,5
SAC,SAC vs. MIL,2019-02-27,L,265,140,53,118,0.449,12,33,0.364,22,30,0.733,15,43,58,30,6,6,8,19,-1
MIL,MIL @ SAC,2019-02-27,W,265,141,54,112,0.482,17,45,0.378,16,21,0.762,11,46,57,36,3,14,11,18,1
UTA,UTA vs. LAC,2019-02-27,W,240,111,38,92,0.413,11,34,0.324,24,32,0.750,14,42,56,22,9,12,16,23,6
LAC,LAC @ UTA,2019-02-27,L,240,105,37,94,0.394,5,26,0.192,26,30,0.867,11,36,47,16,11,6,11,26,-6
DAL,DAL vs. IND,2019-02-27,W,240,110,40,81,0.494,16,37,0.432,14,23,0.609,10,32,42,27,11,1,17,22,9
IND,IND @ DAL,2019-02-27,L,240,101,37,77,0.481,10,28,0.357,17,21,0.810,6,32,38,19,10,3,15,23,-9
MIN,MIN @ ATL,2019-02-27,L,265,123,44,102,0.431,12,38,0.316,23,33,0.697,9,38,47,29,8,7,7,24,-8
ATL,ATL vs. MIN,2019-02-27,W,265,131,46,108,0.426,12,29,0.414,27,32,0.844,18,47,65,32,1,6,12,25,8
MIA,MIA vs. GSW,2019-02-27,W,240,126,42,83,0.506,18,41,0.439,24,30,0.800,12,36,48,20,4,6,14,31,1
GSW,GSW @ MIA,2019-02-27,L,240,125,44,89,0.494,17,48,0.354,20,28,0.714,8,29,37,21,7,3,10,21,-1
BKN,BKN vs. WAS,2019-02-27,L,240,116,39,85,0.459,8,35,0.229,30,39,0.769,7,34,41,20,7,3,16,27,-9
WAS,WAS @ BKN,2019-02-27,W,240,125,44,96,0.458,11,37,0.297,26,31,0.839,17,40,57,34,10,4,19,30,9
BOS,BOS vs. POR,2019-02-27,L,240,92,40,86,0.465,5,28,0.179,7,10,0.700,8,33,41,20,5,4,17,20,-5
POR,POR @ BOS,2019-02-27,W,240,97,38,90,0.422,6,33,0.182,15,20,0.750,13,35,48,14,11,2,12,15,5
LAL,LAL vs. NOP,2019-02-27,W,240,125,49,94,0.521,8,25,0.320,19,31,0.613,6,33,39,37,7,8,8,22,6
NOP,NOP @ LAL,2019-02-27,L,240,119,46,102,0.451,7,35,0.200,20,27,0.741,14,38,52,31,6,3,13,27,-6
DET,DET @ SAS,2019-02-27,L,240,93,36,100,0.360,15,38,0.395,6,7,0.857,8,33,41,19,6,3,6,14,-12
SAS,SAS vs. DET,2019-02-27,W,240,105,42,81,0.519,9,17,0.529,12,17,0.706,7,48,55,24,3,7,12,11,12
TOR,TOR vs. BOS,2019-02-26,W,240,118,46,94,0.489,17,36,0.472,9,14,0.643,8,37,45,33,7,5,9,24,23
BOS,BOS @ TOR,2019-02-26,L,240,95,33,86,0.384,6,30,0.200,23,28,0.821,10,37,47,24,6,4,14,20,-23
OKC,OKC @ DEN,2019-02-26,L,240,112,43,95,0.453,10,38,0.263,16,25,0.640,14,32,46,31,10,5,17,34,-9
DEN,DEN vs. OKC,2019-02-26,W,240,121,41,88,0.466,13,28,0.464,26,35,0.743,11,36,47,28,9,4,18,28,9
ORL,ORL @ NYK,2019-02-26,L,240,103,39,89,0.438,11,32,0.344,14,20,0.700,12,35,47,26,6,7,16,21,-5
NYK,NYK vs. ORL,2019-02-26,W,240,108,38,89,0.427,7,24,0.292,25,32,0.781,14,37,51,17,11,7,10,15,5
PHI,PHI @ NOP,2019-02-25,W,240,111,44,101,0.436,10,31,0.323,13,19,0.684,15,43,58,23,9,8,20,19,1
NOP,NOP vs. PHI,2019-02-25,L,240,110,44,104,0.423,5,28,0.179,17,24,0.708,14,40,54,29,15,8,14,19,-1
MEM,MEM vs. LAL,2019-02-25,W,240,110,41,93,0.441,9,36,0.250,19,23,0.826,15,42,57,20,7,5,15,21,5
LAL,LAL @ MEM,2019-02-25,L,240,105,40,89,0.449,10,27,0.370,15,20,0.750,10,36,46,25,8,5,17,28,-5
SAC,SAC @ MIN,2019-02-25,L,240,105,37,95,0.389,9,26,0.346,22,29,0.759,14,30,44,20,13,2,20,27,-7
MIN,MIN vs. SAC,2019-02-25,W,240,112,42,83,0.506,8,31,0.258,20,28,0.714,7,42,49,23,10,6,22,28,7
CHA,CHA vs. GSW,2019-02-25,L,240,110,40,91,0.440,7,33,0.212,23,26,0.885,9,29,38,23,13,6,12,11,-11
GSW,GSW @ CHA,2019-02-25,W,240,121,48,95,0.505,14,41,0.341,11,13,0.846,13,36,49,35,9,8,15,18,11
DAL,DAL @ LAC,2019-02-25,L,240,112,37,76,0.487,14,36,0.389,24,27,0.889,7,38,45,28,3,9,17,20,-9
LAC,LAC vs. DAL,2019-02-25,W,240,121,45,100,0.450,17,45,0.378,14,18,0.778,9,31,40,33,11,4,6,22,9
PHX,PHX @ MIA,2019-02-25,W,240,124,45,89,0.506,13,32,0.406,21,25,0.840,7,32,39,30,9,1,14,20,3
MIA,MIA vs. PHX,2019-02-25,L,240,121,48,97,0.495,9,29,0.310,16,20,0.800,14,30,44,31,10,4,14,20,-3
IND,IND @ DET,2019-02-25,L,240,109,40,87,0.460,10,26,0.385,19,21,0.905,12,30,42,23,8,8,11,23,-4
DET,DET vs. IND,2019-02-25,W,240,113,39,88,0.443,18,41,0.439,17,26,0.654,15,32,47,28,8,4,12,20,4
HOU,HOU vs. ATL,2019-02-25,W,240,119,39,90,0.433,15,51,0.294,26,30,0.867,12,25,37,24,11,4,14,18,8
ATL,ATL @ HOU,2019-02-25,L,240,111,39,80,0.488,17,38,0.447,16,23,0.696,10,31,41,21,6,6,17,24,-8
POR,POR @ CLE,2019-02-25,W,240,123,44,78,0.564,18,29,0.621,17,22,0.773,6,39,45,26,5,6,13,24,13
CLE,CLE vs. POR,2019-02-25,L,240,110,37,89,0.416,13,34,0.382,23,26,0.885,13,27,40,22,4,1,8,20,-13
BKN,BKN vs. SAS,2019-02-25,W,240,101,35,81,0.432,19,50,0.380,12,16,0.750,6,45,51,24,5,5,16,15,16
SAS,SAS @ BKN,2019-02-25,L,240,85,35,96,0.365,4,24,0.167,11,12,0.917,10,37,47,14,6,6,11,13,-16
MIL,MIL @ CHI,2019-02-25,W,240,117,42,91,0.462,17,49,0.347,16,23,0.696,8,37,45,26,3,6,8,22,11
CHI,CHI vs. MIL,2019-02-25,L,240,106,41,92,0.446,9,26,0.346,15,22,0.682,6,35,41,31,3,3,7,18,-11
ORL,ORL @ TOR,2019-02-24,W,240,113,42,91,0.462,14,36,0.389,15,20,0.750,12,40,52,29,6,8,13,16,15
TOR,TOR vs. ORL,2019-02-24,L,240,98,38,91,0.418,11,28,0.393,11,14,0.786,6,36,42,30,6,2,13,20,-15
LAC,LAC @ DEN,2019-02-24,L,240,96,30,87,0.345,3,21,0.143,33,37,0.892,7,31,38,20,9,7,17,27,-27
DEN,DEN vs. LAC,2019-02-24,W,240,123,44,85,0.518,12,34,0.353,23,35,0.657,12,44,56,30,11,6,23,28,27
NYK,NYK vs. SAS,2019-02-24,W,240,130,50,98,0.510,16,37,0.432,14,19,0.737,12,37,49,25,3,7,7,27,12
SAS,SAS @ NYK,2019-02-24,L,240,118,42,94,0.447,6,24,0.250,28,31,0.903,14,36,50,18,3,4,7,20,-12
NOP,NOP vs. LAL,2019-02-23,W,240,128,50,96,0.521,15,40,0.375,13,16,0.813,9,32,41,31,14,4,18,21,13
LAL,LAL @ NOP,2019-02-23,L,240,115,44,81,0.543,10,29,0.345,17,26,0.654,6,33,39,33,10,3,23,21,-13
SAC,SAC @ OKC,2019-02-23,W,240,119,44,97,0.454,7,19,0.368,24,34,0.706,7,40,47,24,7,7,9,21,3
OKC,OKC vs. SAC,2019-02-23,L,240,116,40,105,0.381,14,46,0.304,22,28,0.786,16,43,59,17,2,6,14,26,-3
WAS,WAS vs. IND,2019-02-23,L,240,112,42,79,0.532,13,35,0.371,15,21,0.714,8,24,32,27,15,5,22,23,-7
IND,IND @ WAS,2019-02-23,W,240,119,47,83,0.566,11,25,0.440,14,22,0.636,12,29,41,29,13,0,23,21,7
CHA,CHA vs. BKN,2019-02-23,L,240,115,39,86,0.453,12,35,0.343,25,30,0.833,12,30,42,15,4,5,12,23,-2
BKN,BKN @ CHA,2019-02-23,W,240,117,40,87,0.460,17,43,0.395,20,26,0.769,11,31,42,23,5,6,13,26,2
MIL,MIL vs. MIN,2019-02-23,W,240,140,50,95,0.526,19,43,0.442,21,22,0.955,10,39,49,28,6,8,11,17,12
